Baseline,Tier,Parent,KPI,Grp_Comb,Num,Den,A0,Contribution,Parent,Child Ttl,QA Check,Parent Category,Parent Node,Child Category,Child Node,,,Category,Recommended Parent,Recommended Grp_Comb
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/SDQ,4199,8030,52.29%,0.85%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/SDQ,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/SCL,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/SEA,13145,18924,69.46%,2.65%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/SEA,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/SDQ,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/SJD,7690,10694,71.91%,1.55%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/SJD,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/SEA,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/SJO,1651,3233,51.07%,0.33%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/SJO,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/SJD,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/SKB,133,260,51.15%,0.03%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/SKB,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/SJO,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/SLC,11866,17141,69.23%,2.40%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/SLC,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/SKB,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/STI,3097,5955,52.01%,0.63%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/STI,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/SLC,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/SVD,333,478,69.67%,0.07%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/SVD,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/STI,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/SXM,1260,2752,45.78%,0.25%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/SXM,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/SVD,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/SYD,763,2325,32.82%,0.15%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/SYD,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/SXM,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/TLV,737,1536,47.98%,0.15%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/TLV,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/SYD,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/TPA,405,1123,36.06%,0.08%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/TPA,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/TLV,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/TPE,1069,2014,53.08%,0.22%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/TPE,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/TPA,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/TQO,1356,1870,72.51%,0.27%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/TQO,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/TPE,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/UIO,932,2043,45.62%,0.19%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/UIO,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/TQO,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/UVF,1153,2041,56.49%,0.23%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/UVF,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/UIO,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/VCE,1539,2946,52.24%,0.31%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/VCE,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/UVF,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/YUL,3277,5438,60.26%,0.66%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/YUL,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/VCE,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/YVR,2269,3720,60.99%,0.46%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/YVR,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/YUL,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/YYC,2130,3457,61.61%,0.43%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/YYC,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/YVR,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/YYZ,5232,9629,54.34%,1.06%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/YYZ,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/YYC,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/ZRH,1510,2762,54.67%,0.30%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/ZRH,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/YYZ,,,,
