KPI_Name,parent,node,Tier,sys,Mo_Nb,frst_flt_ind,station,dom_int,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/9/Not First Flight,BGI,4.1,sys,9,Not First Flight,BGI,,76.92,10,13,80.77,5.00%,0.00011203477559434449,10.5,13,Cascaded,2027,10.5,13
D0,sys/9/Not First Flight,BGM,4.1,sys,9,Not First Flight,BGM,,76.67,23,30,80.5,5.00%,0.0002576799838669923,24.15,30,Cascaded,2027,24.15,30
D0,sys/9/Not First Flight,BGR,4.1,sys,9,Not First Flight,BGR,,84.04,79,94,88.24,5.00%,0.0008850747271953214,82.95,94,Cascaded,2027,82.94999999999999,94
D0,sys/9/Not First Flight,BHM,4.1,sys,9,Not First Flight,BHM,,74.81,202,270,78.56,5.00%,0.0022631024670057586,212.1,270,Cascaded,2027,212.1,270
D0,sys/9/Not First Flight,BIL,4.1,sys,9,Not First Flight,BIL,,95.0,57,60,99.75,5.00%,0.0006385982208877636,59.85,60,Cascaded,2027,59.849999999999994,60
D0,sys/9/Not First Flight,BIS,4.1,sys,9,Not First Flight,BIS,,76.4,68,89,80.22,5.00%,0.0007618364740415425,71.4,89,Cascaded,2027,71.39999999999999,89
D0,sys/9/Not First Flight,BJI,4.1,sys,9,Not First Flight,BJI,,80.65,25,31,84.68,5.00%,0.0002800869389858612,26.25,31,Cascaded,2027,26.25,31
D0,sys/9/Not First Flight,BMI,4.1,sys,9,Not First Flight,BMI,,90.0,27,30,94.5,5.00%,0.0003024938941047301,28.35,30,Cascaded,2027,28.349999999999998,30
D0,sys/9/Not First Flight,BNA,4.1,sys,9,Not First Flight,BNA,,78.11,678,868,82.02,5.00%,0.0075959577852965565,711.9,868,Cascaded,2027,711.9,868
D0,sys/9/Not First Flight,BOG,4.1,sys,9,Not First Flight,BOG,,56.25,9,16,59.06,5.00%,0.00010083129803491004,9.45,16,Cascaded,2027,9.45,16
D0,sys/9/Not First Flight,BOI,4.1,sys,9,Not First Flight,BOI,,80.41,238,296,84.43,5.00%,0.0026664276591453987,249.9,296,Cascaded,2027,249.89999999999998,296
D0,sys/9/Not First Flight,BON,4.1,sys,9,Not First Flight,BON,,50.0,2,4,52.5,5.00%,2.2406955118868898e-05,2.1,4,Cascaded,2027,2.1,4
D0,sys/9/Not First Flight,BOS,4.1,sys,9,Not First Flight,BOS,,56.98,2013,3533,59.83,5.00%,0.022552600327141546,2113.65,3533,Cascaded,2027,2113.65,3533
D0,sys/9/Not First Flight,BQK,4.1,sys,9,Not First Flight,BQK,,81.67,49,60,85.75,5.00%,0.0005489704004122879,51.45,60,Cascaded,2027,51.449999999999996,60
D0,sys/9/Not First Flight,BRD,4.1,sys,9,Not First Flight,BRD,,81.13,43,53,85.19,5.00%,0.0004817495350556813,45.15,53,Cascaded,2027,45.15,53
D0,sys/9/Not First Flight,BRU,4.1,sys,9,Not First Flight,BRU,,73.33,22,30,77.0,5.00%,0.00024647650630755787,23.1,30,Cascaded,2027,23.099999999999998,30
D0,sys/9/Not First Flight,BTM,4.1,sys,9,Not First Flight,BTM,,93.33,28,30,98.0,5.00%,0.00031369737166416455,29.4,30,Cascaded,2027,29.4,30
D0,sys/9/Not First Flight,BTR,4.1,sys,9,Not First Flight,BTR,,69.44,75,108,72.92,5.00%,0.0008402608169575836,78.75,108,Cascaded,2027,78.75,108
D0,sys/9/Not First Flight,BTV,4.1,sys,9,Not First Flight,BTV,,77.19,88,114,81.05,5.00%,0.0009859060252302315,92.4,114,Cascaded,2027,92.39999999999999,114
D0,sys/9/Not First Flight,BUF,4.1,sys,9,Not First Flight,BUF,,83.66,302,361,87.84,5.00%,0.0033834502229492035,317.1,361,Cascaded,2027,317.09999999999997,361
D0,sys/9/Not First Flight,BUR,4.1,sys,9,Not First Flight,BUR,,71.68,81,113,75.27,5.00%,0.0009074816823141903,85.05,113,Cascaded,2027,85.05,113
D0,sys/9/Not First Flight,BWI,4.1,sys,9,Not First Flight,BWI,,69.84,264,378,73.33,5.00%,0.0029577180756906944,277.2,378,Cascaded,2027,277.2,378
D0,sys/9/Not First Flight,BZE,4.1,sys,9,Not First Flight,BZE,,83.33,20,24,87.5,5.00%,0.00022406955118868898,21.0,24,Cascaded,2027,21.0,24
D0,sys/9/Not First Flight,BZN,4.1,sys,9,Not First Flight,BZN,,85.13,166,195,89.38,5.00%,0.0018597772748661185,174.3,195,Cascaded,2027,174.29999999999998,195
D0,sys/9/Not First Flight,CAE,4.1,sys,9,Not First Flight,CAE,,71.59,126,176,75.17,5.00%,0.0014116381724887405,132.3,176,Cascaded,2027,132.29999999999998,176
D0,sys/9/Not First Flight,CDC,4.1,sys,9,Not First Flight,CDC,,96.23,51,53,101.04,5.00%,0.0005713773555311569,53.55,53,Cascaded,2027,53.55,53
D0,sys/9/Not First Flight,CDG,4.1,sys,9,Not First Flight,CDG,,40.39,145,359,42.41,5.00%,0.001624504246117995,152.25,359,Cascaded,2027,152.25,359
D0,sys/9/Not First Flight,CHA,4.1,sys,9,Not First Flight,CHA,,72.97,162,222,76.62,5.00%,0.0018149633646283806,170.1,222,Cascaded,2027,170.1,222
D0,sys/9/Not First Flight,CHO,4.1,sys,9,Not First Flight,CHO,,88.35,91,103,92.77,5.00%,0.001019516457908535,95.55,103,Cascaded,2027,95.55,103
D0,sys/9/Not First Flight,CHS,4.1,sys,9,Not First Flight,CHS,,74.41,314,422,78.13,5.00%,0.003517891953662417,329.7,422,Cascaded,2027,329.7,422
D0,sys/9/Not First Flight,CID,4.1,sys,9,Not First Flight,CID,,60.0,36,60,63.0,5.00%,0.00040332519213964014,37.8,60,Cascaded,2027,37.8,60
D0,sys/9/Not First Flight,CIU,4.1,sys,9,Not First Flight,CIU,,86.67,26,30,91.0,5.00%,0.00029129041654529564,27.3,30,Cascaded,2027,27.299999999999997,30
D0,sys/9/Not First Flight,CLE,4.1,sys,9,Not First Flight,CLE,,78.49,427,544,82.42,5.00%,0.00478388491787851,448.35,544,Cascaded,2027,448.34999999999997,544
D0,sys/9/Not First Flight,CLT,4.1,sys,9,Not First Flight,CLT,,76.6,478,624,80.43,5.00%,0.005355262273409666,501.9,624,Cascaded,2027,501.9,624
D0,sys/9/Not First Flight,CMH,4.1,sys,9,Not First Flight,CMH,,74.81,398,532,78.55,5.00%,0.004458984068654911,417.9,532,Cascaded,2027,417.9,532
D0,sys/9/Not First Flight,COS,4.1,sys,9,Not First Flight,COS,,85.94,55,64,90.23,5.00%,0.0006161912657688946,57.75,64,Cascaded,2027,57.74999999999999,64
D0,sys/9/Not First Flight,CPH,4.1,sys,9,Not First Flight,CPH,,80.49,33,41,84.51,5.00%,0.0003697147594613368,34.65,41,Cascaded,2027,34.65,41
D0,sys/9/Not First Flight,CPT,4.1,sys,9,Not First Flight,CPT,,91.67,11,12,96.25,5.00%,0.00012323825315377893,11.55,12,Cascaded,2027,11.549999999999999,12
D0,sys/9/Not First Flight,CRW,4.1,sys,9,Not First Flight,CRW,,75.32,58,77,79.09,5.00%,0.0006498016984471981,60.9,77,Cascaded,2027,60.9,77
D0,sys/9/Not First Flight,CTA,4.1,sys,9,Not First Flight,CTA,,60.0,18,30,63.0,5.00%,0.00020166259606982007,18.9,30,Cascaded,2027,18.9,30
D0,sys/9/Not First Flight,CTG,4.1,sys,9,Not First Flight,CTG,,75.0,3,4,78.75,5.00%,3.361043267830335e-05,3.15,4,Cascaded,2027,3.15,4
D0,sys/9/Not First Flight,CUN,4.1,sys,9,Not First Flight,CUN,,72.95,178,244,76.6,5.00%,0.001994219005579332,186.9,244,Cascaded,2027,186.89999999999998,244
D0,sys/9/Not First Flight,CUR,4.1,sys,9,Not First Flight,CUR,,100.0,4,4,105.0,5.00%,4.4813910237737796e-05,4.2,4,Cascaded,2027,4.2,4
D0,sys/9/Not First Flight,CVG,4.1,sys,9,Not First Flight,CVG,,76.46,653,854,80.29,5.00%,0.007315870846310695,685.65,854,Cascaded,2027,685.65,854
D0,sys/9/Not First Flight,CWA,4.1,sys,9,Not First Flight,CWA,,73.33,22,30,77.0,5.00%,0.00024647650630755787,23.1,30,Cascaded,2027,23.099999999999998,30
D0,sys/9/Not First Flight,DAB,4.1,sys,9,Not First Flight,DAB,,92.22,83,90,96.83,5.00%,0.0009298886374330593,87.15,90,Cascaded,2027,87.14999999999999,90
D0,sys/9/Not First Flight,DAL,4.1,sys,9,Not First Flight,DAL,,64.71,66,102,67.94,5.00%,0.0007394295189226736,69.3,102,Cascaded,2027,69.3,102
D0,sys/9/Not First Flight,DAY,4.1,sys,9,Not First Flight,DAY,,86.6,84,97,90.93,5.00%,0.0009410921149924936,88.2,97,Cascaded,2027,88.19999999999999,97
D0,sys/9/Not First Flight,DCA,4.1,sys,9,Not First Flight,DCA,,70.99,930,1310,74.54,5.00%,0.010419234130274038,976.5,1310,Cascaded,2027,976.5,1310
D0,sys/9/Not First Flight,DEN,4.1,sys,9,Not First Flight,DEN,,65.06,460,707,68.32,5.00%,0.0051535996773398466,483.0,707,Cascaded,2027,483.0,707
D0,sys/9/Not First Flight,DFW,4.1,sys,9,Not First Flight,DFW,,66.38,466,702,69.7,5.00%,0.005220820542696453,489.3,702,Cascaded,2027,489.29999999999995,702
D0,sys/9/Not First Flight,DHN,4.1,sys,9,Not First Flight,DHN,,80.36,45,56,84.38,5.00%,0.0005041564901745502,47.25,56,Cascaded,2027,47.25,56
D0,sys/9/Not First Flight,DJT,4.1,sys,9,Not First Flight,DJT,,59.95,232,387,62.95,5.00%,0.0025992067937887922,243.6,387,Cascaded,2027,243.6,387
D0,sys/9/Not First Flight,DLH,4.1,sys,9,Not First Flight,DLH,,63.33,38,60,66.5,5.00%,0.00042573214725850905,39.9,60,Cascaded,2027,39.9,60
D0,sys/9/Not First Flight,DSM,4.1,sys,9,Not First Flight,DSM,,78.57,198,252,82.5,5.00%,0.0022182885567680207,207.9,252,Cascaded,2027,207.89999999999998,252
D0,sys/9/Not First Flight,DSS,4.1,sys,9,Not First Flight,DSS,,16.67,2,12,17.5,5.00%,2.2406955118868898e-05,2.1,12,Cascaded,2027,2.1,12
D0,sys/9/Not First Flight,DTW,4.1,sys,9,Not First Flight,DTW,,77.07,6529,8472,80.92,5.00%,0.07314750498554752,6855.45,8472,Cascaded,2027,6855.45,8472
D0,sys/9/Not First Flight,DUB,4.1,sys,9,Not First Flight,DUB,,70.29,97,138,73.8,5.00%,0.0010867373232651416,101.85,138,Cascaded,2027,101.85,138
D0,sys/9/Not First Flight,ECP,4.1,sys,9,Not First Flight,ECP,,69.7,115,165,73.18,5.00%,0.0012883999193349616,120.75,165,Cascaded,2027,120.75,165
D0,sys/9/Not First Flight,EDI,4.1,sys,9,Not First Flight,EDI,,71.84,74,103,75.44,5.00%,0.0008290573393981491,77.7,103,Cascaded,2027,77.69999999999999,103
D0,sys/9/Not First Flight,EKO,4.1,sys,9,Not First Flight,EKO,,100.0,16,16,105.0,5.00%,0.00017925564095095119,16.8,16,Cascaded,2027,16.8,16
D0,sys/9/Not First Flight,ELM,4.1,sys,9,Not First Flight,ELM,,83.33,40,48,87.5,5.00%,0.00044813910237737796,42.0,48,Cascaded,2027,42.0,48
D0,sys/9/Not First Flight,ELP,4.1,sys,9,Not First Flight,ELP,,67.74,21,31,71.13,5.00%,0.0002352730287481234,22.05,31,Cascaded,2027,22.049999999999997,31
D0,sys/9/Not First Flight,ESC,4.1,sys,9,Not First Flight,ESC,,91.67,22,24,96.25,5.00%,0.00024647650630755787,23.1,24,Cascaded,2027,23.099999999999998,24
D0,sys/9/Not First Flight,EUG,4.1,sys,9,Not First Flight,EUG,,88.89,80,90,93.33,5.00%,0.0008962782047547559,84.0,90,Cascaded,2027,84.0,90
D0,sys/9/Not First Flight,EVV,4.1,sys,9,Not First Flight,EVV,,76.62,59,77,80.45,5.00%,0.0006610051760066324,61.95,77,Cascaded,2027,61.949999999999996,77
D0,sys/9/Not First Flight,EWR,4.1,sys,9,Not First Flight,EWR,,60.57,361,596,63.6,5.00%,0.004044455398955836,379.05,596,Cascaded,2027,379.04999999999995,596
D0,sys/9/Not First Flight,EYW,4.1,sys,9,Not First Flight,EYW,,82.22,74,90,86.33,5.00%,0.0008290573393981491,77.7,90,Cascaded,2027,77.69999999999999,90
D0,sys/9/Not First Flight,EZE,4.1,sys,9,Not First Flight,EZE,,70.0,21,30,73.5,5.00%,0.0002352730287481234,22.05,30,Cascaded,2027,22.049999999999997,30
D0,sys/9/Not First Flight,FAI,4.1,sys,9,Not First Flight,FAI,,70.67,53,75,74.2,5.00%,0.0005937843106500258,55.65,75,Cascaded,2027,55.65,75
D0,sys/9/Not First Flight,FAR,4.1,sys,9,Not First Flight,FAR,,72.73,80,110,76.36,5.00%,0.0008962782047547559,84.0,110,Cascaded,2027,84.0,110
D0,sys/9/Not First Flight,FAT,4.1,sys,9,Not First Flight,FAT,,88.24,75,85,92.65,5.00%,0.0008402608169575836,78.75,85,Cascaded,2027,78.75,85
D0,sys/9/Not First Flight,FAY,4.1,sys,9,Not First Flight,FAY,,86.11,62,72,90.42,5.00%,0.0006946156086849358,65.1,72,Cascaded,2027,65.1,72
D0,sys/9/Not First Flight,FCA,4.1,sys,9,Not First Flight,FCA,,80.21,77,96,84.22,5.00%,0.0008626677720764525,80.85,96,Cascaded,2027,80.85,96
D0,sys/9/Not First Flight,FCO,4.1,sys,9,Not First Flight,FCO,,69.71,145,208,73.2,5.00%,0.001624504246117995,152.25,208,Cascaded,2027,152.25,208
D0,sys/9/Not First Flight,FLL,4.1,sys,9,Not First Flight,FLL,,61.02,418,685,64.07,5.00%,0.0046830536198436,438.9,685,Cascaded,2027,438.9,685
D0,sys/9/Not First Flight,FRA,4.1,sys,9,Not First Flight,FRA,,75.28,67,89,79.04,5.00%,0.0007506329964821081,70.35,89,Cascaded,2027,70.35,89
D0,sys/9/Not First Flight,FSD,4.1,sys,9,Not First Flight,FSD,,63.87,76,119,67.06,5.00%,0.0008514642945170181,79.8,119,Cascaded,2027,79.8,119
D0,sys/9/Not First Flight,FWA,4.1,sys,9,Not First Flight,FWA,,76.83,63,82,80.67,5.00%,0.0007058190862443703,66.15,82,Cascaded,2027,66.14999999999999,82
D0,sys/9/Not First Flight,GCM,4.1,sys,9,Not First Flight,GCM,,95.24,20,21,100.0,5.00%,0.00022406955118868898,21.0,21,Cascaded,2027,21.0,21
D0,sys/9/Not First Flight,GDL,4.1,sys,9,Not First Flight,GDL,,93.33,28,30,98.0,5.00%,0.00031369737166416455,29.4,30,Cascaded,2027,29.4,30
D0,sys/9/Not First Flight,GEG,4.1,sys,9,Not First Flight,GEG,,82.76,312,377,86.9,5.00%,0.003495484998543548,327.6,377,Cascaded,2027,327.59999999999997,377
D0,sys/9/Not First Flight,GFK,4.1,sys,9,Not First Flight,GFK,,60.66,37,61,63.69,5.00%,0.00041452866969907457,38.85,61,Cascaded,2027,38.849999999999994,61
D0,sys/9/Not First Flight,GIG,4.1,sys,9,Not First Flight,GIG,,83.33,15,18,87.5,5.00%,0.00016805216339151673,15.75,18,Cascaded,2027,15.749999999999998,18
D0,sys/9/Not First Flight,GJT,4.1,sys,9,Not First Flight,GJT,,82.61,19,23,86.74,5.00%,0.00021286607362925453,19.95,23,Cascaded,2027,19.95,23
D0,sys/9/Not First Flight,GNV,4.1,sys,9,Not First Flight,GNV,,82.24,88,107,86.36,5.00%,0.0009859060252302315,92.4,107,Cascaded,2027,92.39999999999999,107
D0,sys/9/Not First Flight,GPT,4.1,sys,9,Not First Flight,GPT,,76.92,60,78,80.77,5.00%,0.0006722086535660669,63.0,78,Cascaded,2027,62.99999999999999,78
D0,sys/9/Not First Flight,GRB,4.1,sys,9,Not First Flight,GRB,,71.67,86,120,75.25,5.00%,0.0009634990701113626,90.3,120,Cascaded,2027,90.3,120
D0,sys/9/Not First Flight,GRR,4.1,sys,9,Not First Flight,GRR,,82.12,271,330,86.23,5.00%,0.0030361424186067356,284.55,330,Cascaded,2027,284.54999999999995,330
D0,sys/9/Not First Flight,GRU,4.1,sys,9,Not First Flight,GRU,,81.71,67,82,85.79,5.00%,0.0007506329964821081,70.35,82,Cascaded,2027,70.35,82
D0,sys/9/Not First Flight,GSO,4.1,sys,9,Not First Flight,GSO,,84.09,222,264,88.3,5.00%,0.0024871720181944474,233.1,264,Cascaded,2027,233.1,264
D0,sys/9/Not First Flight,GSP,4.1,sys,9,Not First Flight,GSP,,74.01,205,277,77.71,5.00%,0.002296712899684062,215.25,277,Cascaded,2027,215.25,277
D0,sys/9/Not First Flight,GTF,4.1,sys,9,Not First Flight,GTF,,91.67,55,60,96.25,5.00%,0.0006161912657688946,57.75,60,Cascaded,2027,57.74999999999999,60
D0,sys/9/Not First Flight,GTR,4.1,sys,9,Not First Flight,GTR,,64.52,20,31,67.74,5.00%,0.00022406955118868898,21.0,31,Cascaded,2027,21.0,31
D0,sys/9/Not First Flight,GUA,4.1,sys,9,Not First Flight,GUA,,76.67,23,30,80.5,5.00%,0.0002576799838669923,24.15,30,Cascaded,2027,24.15,30
D0,sys/9/Not First Flight,GVA,4.1,sys,9,Not First Flight,GVA,,68.18,15,22,71.59,5.00%,0.00016805216339151673,15.75,22,Cascaded,2027,15.749999999999998,22
D0,sys/9/Not First Flight,HAV,4.1,sys,9,Not First Flight,HAV,,85.0,51,60,89.25,5.00%,0.0005713773555311569,53.55,60,Cascaded,2027,53.55,60
D0,sys/9/Not First Flight,HHH,4.1,sys,9,Not First Flight,HHH,,83.33,50,60,87.5,5.00%,0.0005601738779717224,52.5,60,Cascaded,2027,52.5,60
D0,sys/9/Not First Flight,HIB,4.1,sys,9,Not First Flight,HIB,,80.39,41,51,84.41,5.00%,0.0004593425799368124,43.05,51,Cascaded,2027,43.05,51
D0,sys/9/Not First Flight,HLN,4.1,sys,9,Not First Flight,HLN,,96.67,29,30,101.5,5.00%,0.00032490084922359903,30.45,30,Cascaded,2027,30.45,30
D0,sys/9/Not First Flight,HND,4.1,sys,9,Not First Flight,HND,,53.63,96,179,56.31,5.00%,0.0010755338457057071,100.8,179,Cascaded,2027,100.8,179
D0,sys/9/Not First Flight,HNL,4.1,sys,9,Not First Flight,HNL,,75.91,208,274,79.71,5.00%,0.002330323332362365,218.4,274,Cascaded,2027,218.39999999999998,274
D0,sys/9/Not First Flight,HOU,4.1,sys,9,Not First Flight,HOU,,78.89,71,90,82.83,5.00%,0.0007954469067198458,74.55,90,Cascaded,2027,74.55,90
D0,sys/9/Not First Flight,HPN,4.1,sys,9,Not First Flight,HPN,,69.95,142,203,73.45,5.00%,0.0015908938134396916,149.1,203,Cascaded,2027,149.1,203
D0,sys/9/Not First Flight,HSV,4.1,sys,9,Not First Flight,HSV,,77.51,131,169,81.39,5.00%,0.0014676555602859127,137.55,169,Cascaded,2027,137.54999999999998,169
D0,sys/9/Not First Flight,IAD,4.1,sys,9,Not First Flight,IAD,,73.0,246,337,76.65,5.00%,0.002756055479620874,258.3,337,Cascaded,2027,258.29999999999995,337
D0,sys/9/Not First Flight,IAH,4.1,sys,9,Not First Flight,IAH,,76.26,363,476,80.07,5.00%,0.0040668623540747045,381.15,476,Cascaded,2027,381.15,476
D0,sys/9/Not First Flight,ICN,4.1,sys,9,Not First Flight,ICN,,39.6,59,149,41.58,5.00%,0.0006610051760066324,61.95,149,Cascaded,2027,61.949999999999996,149
D0,sys/9/Not First Flight,ICT,4.1,sys,9,Not First Flight,ICT,,65.14,71,109,68.39,5.00%,0.0007954469067198458,74.55,109,Cascaded,2027,74.55,109
D0,sys/9/Not First Flight,IDA,4.1,sys,9,Not First Flight,IDA,,92.54,62,67,97.16,5.00%,0.0006946156086849358,65.1,67,Cascaded,2027,65.1,67
D0,sys/9/Not First Flight,ILM,4.1,sys,9,Not First Flight,ILM,,70.78,109,154,74.32,5.00%,0.001221179053978355,114.45,154,Cascaded,2027,114.44999999999999,154
D0,sys/9/Not First Flight,IMT,4.1,sys,9,Not First Flight,IMT,,81.67,49,60,85.75,5.00%,0.0005489704004122879,51.45,60,Cascaded,2027,51.449999999999996,60
D0,sys/9/Not First Flight,IND,4.1,sys,9,Not First Flight,IND,,82.26,496,603,86.37,5.00%,0.005556924869479486,520.8,603,Cascaded,2027,520.8,603
D0,sys/9/Not First Flight,INL,4.1,sys,9,Not First Flight,INL,,87.5,49,56,91.88,5.00%,0.0005489704004122879,51.45,56,Cascaded,2027,51.449999999999996,56
D0,sys/9/Not First Flight,ITH,4.1,sys,9,Not First Flight,ITH,,75.76,25,33,79.55,5.00%,0.0002800869389858612,26.25,33,Cascaded,2027,26.25,33
D0,sys/9/Not First Flight,JAC,4.1,sys,9,Not First Flight,JAC,,75.0,54,72,78.75,5.00%,0.0006049877882094602,56.7,72,Cascaded,2027,56.699999999999996,72
D0,sys/9/Not First Flight,JAN,4.1,sys,9,Not First Flight,JAN,,75.17,112,149,78.93,5.00%,0.0012547894866566582,117.6,149,Cascaded,2027,117.6,149
D0,sys/9/Not First Flight,JAX,4.1,sys,9,Not First Flight,JAX,,71.19,341,479,74.75,5.00%,0.0038203858477671468,358.05,479,Cascaded,2027,358.04999999999995,479
D0,sys/9/Not First Flight,JFK,4.1,sys,9,Not First Flight,JFK,,72.93,3903,5352,76.57,5.00%,0.04372717291447265,4098.15,5352,Cascaded,2027,4098.15,5352
D0,sys/9/Not First Flight,JNB,4.1,sys,9,Not First Flight,JNB,,58.62,17,29,61.55,5.00%,0.00019045911851038561,17.85,29,Cascaded,2027,17.849999999999998,29
D0,sys/9/Not First Flight,JNU,4.1,sys,9,Not First Flight,JNU,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/9/Not First Flight,KEF,4.1,sys,9,Not First Flight,KEF,,73.33,44,60,77.0,5.00%,0.0004929530126151157,46.2,60,Cascaded,2027,46.199999999999996,60
D0,sys/9/Not First Flight,KIN,4.1,sys,9,Not First Flight,KIN,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/9/Not First Flight,KOA,4.1,sys,9,Not First Flight,KOA,,68.33,41,60,71.75,5.00%,0.0004593425799368124,43.05,60,Cascaded,2027,43.05,60
D0,sys/9/Not First Flight,LAN,4.1,sys,9,Not First Flight,LAN,,84.21,48,57,88.42,5.00%,0.0005377669228528536,50.4,57,Cascaded,2027,50.4,57
D0,sys/9/Not First Flight,LAS,4.1,sys,9,Not First Flight,LAS,,70.5,803,1139,74.03,5.00%,0.008996392480225861,843.15,1139,Cascaded,2027,843.15,1139
D0,sys/9/Not First Flight,LAX,4.1,sys,9,Not First Flight,LAX,,77.76,2651,3409,81.65,5.00%,0.029700419010060722,2783.55,3409,Cascaded,2027,2783.5499999999997,3409
D0,sys/9/Not First Flight,LEX,4.1,sys,9,Not First Flight,LEX,,82.81,159,192,86.95,5.00%,0.0017813529319500774,166.95,192,Cascaded,2027,166.95,192
D0,sys/9/Not First Flight,LFT,4.1,sys,9,Not First Flight,LFT,,81.94,59,72,86.04,5.00%,0.0006610051760066324,61.95,72,Cascaded,2027,61.949999999999996,72
D0,sys/9/Not First Flight,LGA,4.1,sys,9,Not First Flight,LGA,,76.99,4844,6292,80.84,5.00%,0.054269645297900466,5086.2,6292,Cascaded,2027,5086.2,6292
D0,sys/9/Not First Flight,LGB,4.1,sys,9,Not First Flight,LGB,,85.0,51,60,89.25,5.00%,0.0005713773555311569,53.55,60,Cascaded,2027,53.55,60
D0,sys/9/Not First Flight,LGW,4.1,sys,9,Not First Flight,LGW,,75.0,6,8,78.75,5.00%,6.72208653566067e-05,6.3,8,Cascaded,2027,6.3,8
D0,sys/9/Not First Flight,LHR,4.1,sys,9,Not First Flight,LHR,,65.74,190,289,69.03,5.00%,0.0021286607362925453,199.5,289,Cascaded,2027,199.5,289
D0,sys/9/Not First Flight,LIH,4.1,sys,9,Not First Flight,LIH,,76.27,45,59,80.08,5.00%,0.0005041564901745502,47.25,59,Cascaded,2027,47.25,59
D0,sys/9/Not First Flight,LIM,4.1,sys,9,Not First Flight,LIM,,40.0,12,30,42.0,5.00%,0.0001344417307132134,12.6,30,Cascaded,2027,12.6,30
D0,sys/9/Not First Flight,LIR,4.1,sys,9,Not First Flight,LIR,,96.67,29,30,101.5,5.00%,0.00032490084922359903,30.45,30,Cascaded,2027,30.45,30
D0,sys/9/Not First Flight,LIS,4.1,sys,9,Not First Flight,LIS,,52.54,31,59,55.17,5.00%,0.0003473078043424679,32.55,59,Cascaded,2027,32.55,59
D0,sys/9/Not First Flight,LIT,4.1,sys,9,Not First Flight,LIT,,83.33,130,156,87.5,5.00%,0.0014564520827264782,136.5,156,Cascaded,2027,136.5,156
D0,sys/9/Not First Flight,LOS,4.1,sys,9,Not First Flight,LOS,,20.69,6,29,21.72,5.00%,6.72208653566067e-05,6.3,29,Cascaded,2027,6.3,29
D0,sys/9/Not First Flight,LWS,4.1,sys,9,Not First Flight,LWS,,93.55,29,31,98.23,5.00%,0.00032490084922359903,30.45,31,Cascaded,2027,30.45,31
D0,sys/9/Not First Flight,MAD,4.1,sys,9,Not First Flight,MAD,,70.0,42,60,73.5,5.00%,0.0004705460574962468,44.1,60,Cascaded,2027,44.099999999999994,60
D0,sys/9/Not First Flight,MAF,4.1,sys,9,Not First Flight,MAF,,81.03,47,58,85.09,5.00%,0.0005265634452934191,49.35,58,Cascaded,2027,49.349999999999994,58
D0,sys/9/Not First Flight,MBJ,4.1,sys,9,Not First Flight,MBJ,,79.44,85,107,83.41,5.00%,0.0009522955925519281,89.25,107,Cascaded,2027,89.25,107
D0,sys/9/Not First Flight,MBS,4.1,sys,9,Not First Flight,MBS,,81.4,70,86,85.47,5.00%,0.0007842434291604114,73.5,86,Cascaded,2027,73.5,86
D0,sys/9/Not First Flight,MCI,4.1,sys,9,Not First Flight,MCI,,74.29,442,595,78.0,5.00%,0.004951937081270026,464.1,595,Cascaded,2027,464.09999999999997,595
D0,sys/9/Not First Flight,MCO,4.1,sys,9,Not First Flight,MCO,,71.58,864,1207,75.16,5.00%,0.009679804611351364,907.2,1207,Cascaded,2027,907.1999999999999,1207
D0,sys/9/Not First Flight,MDT,4.1,sys,9,Not First Flight,MDT,,67.59,73,108,70.97,5.00%,0.0008178538618387148,76.65,108,Cascaded,2027,76.64999999999999,108
D0,sys/9/Not First Flight,MDW,4.1,sys,9,Not First Flight,MDW,,78.6,202,257,82.53,5.00%,0.0022631024670057586,212.1,257,Cascaded,2027,212.1,257
D0,sys/9/Not First Flight,MEM,4.1,sys,9,Not First Flight,MEM,,75.0,309,412,78.75,5.00%,0.0034618745658652446,324.45,412,Cascaded,2027,324.45,412
D0,sys/9/Not First Flight,MEX,4.1,sys,9,Not First Flight,MEX,,78.54,161,205,82.46,5.00%,0.0018037598870689461,169.05,205,Cascaded,2027,169.04999999999998,205
D0,sys/9/Not First Flight,MFE,4.1,sys,9,Not First Flight,MFE,,87.5,49,56,91.88,5.00%,0.0005489704004122879,51.45,56,Cascaded,2027,51.449999999999996,56
D0,sys/9/Not First Flight,MFR,4.1,sys,9,Not First Flight,MFR,,92.22,83,90,96.83,5.00%,0.0009298886374330593,87.15,90,Cascaded,2027,87.14999999999999,90
D0,sys/9/Not First Flight,MGM,4.1,sys,9,Not First Flight,MGM,,72.9,78,107,76.54,5.00%,0.000873871249635887,81.9,107,Cascaded,2027,81.89999999999999,107
D0,sys/9/Not First Flight,MIA,4.1,sys,9,Not First Flight,MIA,,57.35,429,748,60.22,5.00%,0.004806291872997378,450.45,748,Cascaded,2027,450.45,748
D0,sys/9/Not First Flight,MKE,4.1,sys,9,Not First Flight,MKE,,74.74,358,479,78.48,5.00%,0.004010844966277532,375.9,479,Cascaded,2027,375.9,479
