KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,dom_int,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DC/OO/D,MSO,5.0,sys,DC,OO,D,MSO,,82.27,478,581,86.39,5.00%,0.002466803940693492,501.9,581,Cascaded,2027,501.90000000000003,581
D0,sys/DC/OO/D,MSP,5.0,sys,DC,OO,D,MSP,,71.1,18346,25802,74.66,5.00%,0.09467779308778829,19263.3,25802,Cascaded,2027,19263.300000000003,25802
D0,sys/DC/OO/D,MSY,5.0,sys,DC,OO,D,MSY,,71.02,370,521,74.57,5.00%,0.0019094507490723682,388.5,521,Cascaded,2027,388.50000000000006,521
D0,sys/DC/OO/D,OAJ,5.0,sys,DC,OO,D,OAJ,,69.41,295,425,72.88,5.00%,0.0015223999215576989,309.75,425,Cascaded,2027,309.75000000000006,425
D0,sys/DC/OO/D,OAK,5.0,sys,DC,OO,D,OAK,,86.53,919,1062,90.86,5.00%,0.004742662806479747,964.95,1062,Cascaded,2027,964.9500000000002,1062
D0,sys/DC/OO/D,OKC,5.0,sys,DC,OO,D,OKC,,86.7,1108,1278,91.03,5.00%,0.005718030891816713,1163.4,1278,Cascaded,2027,1163.4,1278
D0,sys/DC/OO/D,OMA,5.0,sys,DC,OO,D,OMA,,75.68,2434,3216,79.47,5.00%,0.012561089522276065,2555.7,3216,Cascaded,2027,2555.7000000000003,3216
D0,sys/DC/OO/D,ONT,5.0,sys,DC,OO,D,ONT,,85.84,1206,1405,90.13,5.00%,0.006223777306435881,1266.3,1405,Cascaded,2027,1266.3000000000002,1405
D0,sys/DC/OO/D,ORD,5.0,sys,DC,OO,D,ORD,,47.63,432,907,50.01,5.00%,0.002229412766484495,453.6,907,Cascaded,2027,453.6000000000001,907
D0,sys/DC/OO/D,ORF,5.0,sys,DC,OO,D,ORF,,56.34,80,142,59.15,5.00%,0.0004128542160156472,84.0,142,Cascaded,2027,84.00000000000001,142
D0,sys/DC/OO/D,PDX,5.0,sys,DC,OO,D,PDX,,79.71,1827,2292,83.7,5.00%,0.009428558158257343,1918.35,2292,Cascaded,2027,1918.3500000000001,2292
D0,sys/DC/OO/D,PHL,5.0,sys,DC,OO,D,PHL,,56.18,50,89,58.99,5.00%,0.0002580338850097795,52.5,89,Cascaded,2027,52.50000000000001,89
D0,sys/DC/OO/D,PHX,5.0,sys,DC,OO,D,PHX,,77.03,1217,1580,80.88,5.00%,0.006280544761138033,1277.85,1580,Cascaded,2027,1277.8500000000001,1580
D0,sys/DC/OO/D,PIH,5.0,sys,DC,OO,D,PIH,,92.14,387,420,96.75,5.00%,0.0019971822699756934,406.35,420,Cascaded,2027,406.35,420
D0,sys/DC/OO/D,PIT,5.0,sys,DC,OO,D,PIT,,62.06,628,1012,65.16,5.00%,0.0032409055957228305,659.4,1012,Cascaded,2027,659.4000000000001,1012
D0,sys/DC/OO/D,PLN,5.0,sys,DC,OO,D,PLN,,75.35,428,568,79.12,5.00%,0.0022087700556837125,449.4,568,Cascaded,2027,449.40000000000003,568
D0,sys/DC/OO/D,PSC,5.0,sys,DC,OO,D,PSC,,87.47,1794,2051,91.84,5.00%,0.009258255794150887,1883.7,2051,Cascaded,2027,1883.7000000000003,2051
D0,sys/DC/OO/D,PSP,5.0,sys,DC,OO,D,PSP,,86.46,939,1086,90.79,5.00%,0.004845876360483658,985.95,1086,Cascaded,2027,985.9500000000002,1086
D0,sys/DC/OO/D,PVD,5.0,sys,DC,OO,D,PVD,,65.73,397,604,69.01,5.00%,0.0020487890469776493,416.85,604,Cascaded,2027,416.85,604
D0,sys/DC/OO/D,PWM,5.0,sys,DC,OO,D,PWM,,63.2,79,125,66.36,5.00%,0.0004076935383154516,82.95,125,Cascaded,2027,82.95000000000002,125
D0,sys/DC/OO/D,RAP,5.0,sys,DC,OO,D,RAP,,77.41,281,363,81.28,5.00%,0.0014501504337549606,295.05,363,Cascaded,2027,295.05,363
D0,sys/DC/OO/D,RDM,5.0,sys,DC,OO,D,RDM,,82.96,1461,1761,87.11,5.00%,0.007539750119985756,1534.05,1761,Cascaded,2027,1534.0500000000002,1761
D0,sys/DC/OO/D,RDU,5.0,sys,DC,OO,D,RDU,,50.0,1,2,52.5,5.00%,5.16067770019559e-06,1.05,2,Cascaded,2027,1.05,2
D0,sys/DC/OO/D,RHI,5.0,sys,DC,OO,D,RHI,,85.63,602,703,89.91,5.00%,0.003106727975517745,632.1,703,Cascaded,2027,632.1,703
D0,sys/DC/OO/D,RIC,5.0,sys,DC,OO,D,RIC,,58.12,272,468,61.03,5.00%,0.0014037043344532004,285.6,468,Cascaded,2027,285.6,468
D0,sys/DC/OO/D,RNO,5.0,sys,DC,OO,D,RNO,,82.99,1347,1623,87.14,5.00%,0.006951432862163459,1414.35,1623,Cascaded,2027,1414.3500000000001,1623
D0,sys/DC/OO/D,ROA,5.0,sys,DC,OO,D,ROA,,48.44,31,64,50.86,5.00%,0.00015998100870606328,32.55,64,Cascaded,2027,32.550000000000004,64
D0,sys/DC/OO/D,ROC,5.0,sys,DC,OO,D,ROC,,57.14,324,567,60.0,5.00%,0.0016720595748633711,340.2,567,Cascaded,2027,340.20000000000005,567
D0,sys/DC/OO/D,RST,5.0,sys,DC,OO,D,RST,,71.91,192,267,75.51,5.00%,0.0009908501184375533,201.6,267,Cascaded,2027,201.60000000000002,267
D0,sys/DC/OO/D,SAN,5.0,sys,DC,OO,D,SAN,,77.32,1544,1997,81.18,5.00%,0.007968086369101991,1621.2,1997,Cascaded,2027,1621.2000000000003,1997
D0,sys/DC/OO/D,SAT,5.0,sys,DC,OO,D,SAT,,100.0,1,1,105.0,5.00%,5.16067770019559e-06,1.05,1,Cascaded,2027,1.05,1
D0,sys/DC/OO/D,SAV,5.0,sys,DC,OO,D,SAV,,40.34,96,238,42.35,5.00%,0.0004954250592187767,100.8,238,Cascaded,2027,100.80000000000001,238
D0,sys/DC/OO/D,SBA,5.0,sys,DC,OO,D,SBA,,85.41,755,884,89.68,5.00%,0.00389631166364767,792.75,884,Cascaded,2027,792.7500000000001,884
D0,sys/DC/OO/D,SBN,5.0,sys,DC,OO,D,SBN,,66.23,1363,2058,69.54,5.00%,0.0070340037053665885,1431.15,2058,Cascaded,2027,1431.15,2058
D0,sys/DC/OO/D,SDF,5.0,sys,DC,OO,D,SDF,,71.07,1054,1483,74.63,5.00%,0.005439354296006151,1106.7,1483,Cascaded,2027,1106.7,1483
D0,sys/DC/OO/D,SEA,5.0,sys,DC,OO,D,SEA,,79.83,14786,18522,83.82,5.00%,0.07630578047509198,15525.3,18522,Cascaded,2027,15525.300000000001,18522
D0,sys/DC/OO/D,SFO,5.0,sys,DC,OO,D,SFO,,65.22,555,851,68.48,5.00%,0.002864176123608552,582.75,851,Cascaded,2027,582.7500000000001,851
D0,sys/DC/OO/D,SGF,5.0,sys,DC,OO,D,SGF,,71.65,139,194,75.23,5.00%,0.0007173342003271869,145.95,194,Cascaded,2027,145.95000000000002,194
D0,sys/DC/OO/D,SGU,5.0,sys,DC,OO,D,SGU,,91.12,1549,1700,95.67,5.00%,0.007993889757602969,1626.45,1700,Cascaded,2027,1626.4500000000003,1700
D0,sys/DC/OO/D,SHV,5.0,sys,DC,OO,D,SHV,,70.71,1043,1475,74.25,5.00%,0.005382586841304,1095.15,1475,Cascaded,2027,1095.15,1475
D0,sys/DC/OO/D,SJC,5.0,sys,DC,OO,D,SJC,,86.59,3744,4324,90.92,5.00%,0.019321577309532288,3931.2,4324,Cascaded,2027,3931.2000000000003,4324
D0,sys/DC/OO/D,SLC,5.0,sys,DC,OO,D,SLC,,83.8,24978,29806,87.99,5.00%,0.12890340759548544,26226.9,29806,Cascaded,2027,26226.9,29806
D0,sys/DC/OO/D,SMF,5.0,sys,DC,OO,D,SMF,,83.93,3425,4081,88.12,5.00%,0.017675321123169895,3596.25,4081,Cascaded,2027,3596.2500000000005,4081
D0,sys/DC/OO/D,SNA,5.0,sys,DC,OO,D,SNA,,76.03,945,1243,79.83,5.00%,0.004876840426684832,992.25,1243,Cascaded,2027,992.2500000000001,1243
D0,sys/DC/OO/D,STL,5.0,sys,DC,OO,D,STL,,64.27,349,543,67.49,5.00%,0.0018010765173682608,366.45,543,Cascaded,2027,366.45000000000005,543
D0,sys/DC/OO/D,SUN,5.0,sys,DC,OO,D,SUN,,91.42,1023,1119,95.99,5.00%,0.005279373287300089,1074.15,1119,Cascaded,2027,1074.15,1119
D0,sys/DC/OO/D,SYR,5.0,sys,DC,OO,D,SYR,,72.16,140,194,75.77,5.00%,0.0007224948780273825,147.0,194,Cascaded,2027,147.00000000000003,194
D0,sys/DC/OO/D,TLH,5.0,sys,DC,OO,D,TLH,,0.0,0,3,0.0,0.00%,0.0,0.0,3,Cascaded,2027,0.0,3
D0,sys/DC/OO/D,TRI,5.0,sys,DC,OO,D,TRI,,61.85,107,173,64.94,5.00%,0.0005521925139209281,112.35,173,Cascaded,2027,112.35000000000001,173
D0,sys/DC/OO/D,TUL,5.0,sys,DC,OO,D,TUL,,86.52,398,460,90.85,5.00%,0.002053949724677845,417.9,460,Cascaded,2027,417.90000000000003,460
D0,sys/DC/OO/D,TUS,5.0,sys,DC,OO,D,TUS,,85.49,1973,2308,89.76,5.00%,0.010182017102485898,2071.65,2308,Cascaded,2027,2071.65,2308
D0,sys/DC/OO/D,TVC,5.0,sys,DC,OO,D,TVC,,62.45,499,799,65.58,5.00%,0.0025751781723975993,523.95,799,Cascaded,2027,523.95,799
D0,sys/DC/OO/D,TWF,5.0,sys,DC,OO,D,TWF,,94.47,735,778,99.2,5.00%,0.0037930981096437584,771.75,778,Cascaded,2027,771.7500000000001,778
D0,sys/DC/OO/D,WYS,5.0,sys,DC,OO,D,WYS,,86.9,126,145,91.24,5.00%,0.0006502453902246443,132.3,145,Cascaded,2027,132.3,145
D0,sys/DC/OO/D,XNA,5.0,sys,DC,OO,D,XNA,,72.06,761,1056,75.67,5.00%,0.003927275729848844,799.05,1056,Cascaded,2027,799.0500000000001,1056
D0,sys/DC/OO/D,XWA,5.0,sys,DC,OO,D,XWA,,69.88,675,966,73.37,5.00%,0.003483457447632023,708.75,966,Cascaded,2027,708.7500000000001,966
D0,sys/DC/OO/I,ATL,5.0,sys,DC,OO,I,ATL,,53.57,15,28,56.25,5.00%,0.001710181279215597,15.75,28,Cascaded,2027,15.750000000000002,28
D0,sys/DC/OO/I,AUS,5.0,sys,DC,OO,I,AUS,,75.22,85,113,78.98,5.00%,0.009691027248888382,89.25,113,Cascaded,2027,89.25000000000001,113
D0,sys/DC/OO/I,DTW,5.0,sys,DC,OO,I,DTW,,59.47,245,412,62.44,5.00%,0.027932960893854747,257.25,412,Cascaded,2027,257.25000000000006,412
D0,sys/DC/OO/I,ELH,5.0,sys,DC,OO,I,ELH,,38.46,5,13,40.38,5.00%,0.000570060426405199,5.25,13,Cascaded,2027,5.250000000000001,13
D0,sys/DC/OO/I,MHH,5.0,sys,DC,OO,I,MHH,,50.0,7,14,52.5,5.00%,0.0007980845969672786,7.35,14,Cascaded,2027,7.3500000000000005,14
D0,sys/DC/OO/I,MSP,5.0,sys,DC,OO,I,MSP,,65.43,1147,1753,68.7,5.00%,0.13077186181735265,1204.35,1753,Cascaded,2027,1204.3500000000001,1753
D0,sys/DC/OO/I,SEA,5.0,sys,DC,OO,I,SEA,,72.33,1477,2042,75.95,5.00%,0.16839584996009577,1550.85,2042,Cascaded,2027,1550.8500000000001,2042
D0,sys/DC/OO/I,SJD,5.0,sys,DC,OO,I,SJD,,60.36,67,111,63.38,5.00%,0.007638809713829666,70.35,111,Cascaded,2027,70.35000000000001,111
D0,sys/DC/OO/I,SLC,5.0,sys,DC,OO,I,SLC,,74.62,1026,1375,78.35,5.00%,0.11697639949834683,1077.3,1375,Cascaded,2027,1077.3000000000002,1375
D0,sys/DC/OO/I,YUL,5.0,sys,DC,OO,I,YUL,,88.16,216,245,92.57,5.00%,0.024626610420704596,226.8,245,Cascaded,2027,226.80000000000004,245
D0,sys/DC/OO/I,YVR,5.0,sys,DC,OO,I,YVR,,85.31,2300,2696,89.58,5.00%,0.2622277961463915,2415.0,2696,Cascaded,2027,2415.0000000000005,2696
D0,sys/DC/OO/I,YWG,5.0,sys,DC,OO,I,YWG,,84.15,1019,1211,88.35,5.00%,0.11617831490137955,1069.95,1211,Cascaded,2027,1069.95,1211
D0,sys/DC/OO/I,YYC,5.0,sys,DC,OO,I,YYC,,84.7,609,719,88.94,5.00%,0.06943335993615324,639.45,719,Cascaded,2027,639.45,719
D0,sys/DC/OO/I,YYZ,5.0,sys,DC,OO,I,YYZ,,77.34,553,715,81.21,5.00%,0.06304868316041501,580.65,715,Cascaded,2027,580.6500000000001,715
D0,sys/DC/YX/D,ACK,5.0,sys,DC,YX,D,ACK,,71.2,220,309,74.76,5.00%,0.003117737089734142,231.0,309,Cascaded,2027,231.0,309
D0,sys/DC/YX/D,AGS,5.0,sys,DC,YX,D,AGS,,41.18,7,17,43.24,5.00%,9.920072558244997e-05,7.35,17,Cascaded,2027,7.35,17
D0,sys/DC/YX/D,ATL,5.0,sys,DC,YX,D,ATL,,73.33,143,195,77.0,5.00%,0.0020265291083271923,150.15,195,Cascaded,2027,150.15,195
D0,sys/DC/YX/D,AVL,5.0,sys,DC,YX,D,AVL,,63.64,35,55,66.82,5.00%,0.0004960036279122498,36.75,55,Cascaded,2027,36.75,55
D0,sys/DC/YX/D,BNA,5.0,sys,DC,YX,D,BNA,,75.46,1439,1907,79.23,5.00%,0.020392834873306502,1510.95,1907,Cascaded,2027,1510.95,1907
D0,sys/DC/YX/D,BOS,5.0,sys,DC,YX,D,BOS,,69.52,16104,23166,72.99,5.00%,0.2282183549685392,16909.2,23166,Cascaded,2027,16909.2,23166
D0,sys/DC/YX/D,BUF,5.0,sys,DC,YX,D,BUF,,72.19,623,863,75.8,5.00%,0.008828864576838048,654.15,863,Cascaded,2027,654.15,863
D0,sys/DC/YX/D,BWI,5.0,sys,DC,YX,D,BWI,,74.32,787,1059,78.03,5.00%,0.01115299586191259,826.35,1059,Cascaded,2027,826.3499999999999,1059
D0,sys/DC/YX/D,CHS,5.0,sys,DC,YX,D,CHS,,68.17,347,509,71.58,5.00%,0.004917521682444306,364.35,509,Cascaded,2027,364.34999999999997,509
D0,sys/DC/YX/D,CLE,5.0,sys,DC,YX,D,CLE,,75.36,997,1323,79.13,5.00%,0.014129017629386089,1046.85,1323,Cascaded,2027,1046.85,1323
D0,sys/DC/YX/D,CLT,5.0,sys,DC,YX,D,CLT,,73.27,1680,2293,76.93,5.00%,0.023808174139787995,1764.0,2293,Cascaded,2027,1764.0,2293
D0,sys/DC/YX/D,CMH,5.0,sys,DC,YX,D,CMH,,75.93,3104,4088,79.73,5.00%,0.04398843602970353,3259.2,4088,Cascaded,2027,3259.2,4088
D0,sys/DC/YX/D,CVG,5.0,sys,DC,YX,D,CVG,,68.12,889,1305,71.53,5.00%,0.012598492148971147,933.45,1305,Cascaded,2027,933.4499999999999,1305
D0,sys/DC/YX/D,DCA,5.0,sys,DC,YX,D,DCA,,69.12,5393,7802,72.58,5.00%,0.07642707329516467,5662.65,7802,Cascaded,2027,5662.65,7802
D0,sys/DC/YX/D,DTW,5.0,sys,DC,YX,D,DTW,,72.72,1727,2375,76.35,5.00%,0.024474236154413014,1813.35,2375,Cascaded,2027,1813.35,2375
D0,sys/DC/YX/D,ECP,5.0,sys,DC,YX,D,ECP,,66.67,4,6,70.0,5.00%,5.668612890425713e-05,4.2,6,Cascaded,2027,4.2,6
D0,sys/DC/YX/D,EWR,5.0,sys,DC,YX,D,EWR,,63.2,589,932,66.36,5.00%,0.008347032481151862,618.45,932,Cascaded,2027,618.4499999999999,932
D0,sys/DC/YX/D,EYW,5.0,sys,DC,YX,D,EYW,,64.18,86,134,67.39,5.00%,0.0012187517714415282,90.3,134,Cascaded,2027,90.3,134
D0,sys/DC/YX/D,GRR,5.0,sys,DC,YX,D,GRR,,75.62,639,845,79.4,5.00%,0.009055609092455076,670.95,845,Cascaded,2027,670.9499999999999,845
D0,sys/DC/YX/D,GSO,5.0,sys,DC,YX,D,GSO,,72.93,450,617,76.58,5.00%,0.006377189501728927,472.5,617,Cascaded,2027,472.5,617
D0,sys/DC/YX/D,HHH,5.0,sys,DC,YX,D,HHH,,70.65,272,385,74.18,5.00%,0.003854656765489485,285.6,385,Cascaded,2027,285.59999999999997,385
D0,sys/DC/YX/D,IAD,5.0,sys,DC,YX,D,IAD,,68.29,56,82,71.71,5.00%,0.0007936058046595998,58.8,82,Cascaded,2027,58.8,82
D0,sys/DC/YX/D,ILM,5.0,sys,DC,YX,D,ILM,,66.67,38,57,70.0,5.00%,0.0005385182245904427,39.9,57,Cascaded,2027,39.9,57
D0,sys/DC/YX/D,IND,5.0,sys,DC,YX,D,IND,,76.04,1704,2241,79.84,5.00%,0.024148290913213535,1789.2,2241,Cascaded,2027,1789.1999999999998,2241
D0,sys/DC/YX/D,JAX,5.0,sys,DC,YX,D,JAX,,69.53,865,1244,73.01,5.00%,0.012258375375545603,908.25,1244,Cascaded,2027,908.25,1244
D0,sys/DC/YX/D,JFK,5.0,sys,DC,YX,D,JFK,,70.44,3639,5166,73.96,5.00%,0.05157020577064792,3820.95,5166,Cascaded,2027,3820.95,5166
D0,sys/DC/YX/D,LEX,5.0,sys,DC,YX,D,LEX,,81.63,502,615,85.71,5.00%,0.00711410917748427,527.1,615,Cascaded,2027,527.1,615
D0,sys/DC/YX/D,LGA,5.0,sys,DC,YX,D,LGA,,70.06,15039,21466,73.56,5.00%,0.21312567314778075,15790.95,21466,Cascaded,2027,15790.949999999999,21466
D0,sys/DC/YX/D,MCI,5.0,sys,DC,YX,D,MCI,,73.53,325,442,77.21,5.00%,0.004605747973470892,341.25,442,Cascaded,2027,341.25,442
D0,sys/DC/YX/D,MCO,5.0,sys,DC,YX,D,MCO,,72.38,490,677,76.0,5.00%,0.006944050790771498,514.5,677,Cascaded,2027,514.5,677
D0,sys/DC/YX/D,MEM,5.0,sys,DC,YX,D,MEM,,77.13,543,704,80.99,5.00%,0.007695141998752905,570.15,704,Cascaded,2027,570.15,704
D0,sys/DC/YX/D,MIA,5.0,sys,DC,YX,D,MIA,,68.54,220,321,71.96,5.00%,0.003117737089734142,231.0,321,Cascaded,2027,231.0,321
D0,sys/DC/YX/D,MKE,5.0,sys,DC,YX,D,MKE,,72.27,925,1280,75.88,5.00%,0.013108667309109461,971.25,1280,Cascaded,2027,971.25,1280
D0,sys/DC/YX/D,MSN,5.0,sys,DC,YX,D,MSN,,77.17,659,854,81.02,5.00%,0.009339039736976362,691.95,854,Cascaded,2027,691.9499999999999,854
D0,sys/DC/YX/D,MVY,5.0,sys,DC,YX,D,MVY,,72.84,228,313,76.49,5.00%,0.0032311093475426564,239.4,313,Cascaded,2027,239.39999999999998,313
D0,sys/DC/YX/D,MYR,5.0,sys,DC,YX,D,MYR,,83.1,59,71,87.25,5.00%,0.0008361204013377926,61.95,71,Cascaded,2027,61.949999999999996,71
D0,sys/DC/YX/D,OMA,5.0,sys,DC,YX,D,OMA,,82.24,250,304,86.35,5.00%,0.0035428830565160706,262.5,304,Cascaded,2027,262.5,304
D0,sys/DC/YX/D,ORD,5.0,sys,DC,YX,D,ORD,,66.18,687,1038,69.49,5.00%,0.009735842639306162,721.35,1038,Cascaded,2027,721.35,1038
D0,sys/DC/YX/D,ORF,5.0,sys,DC,YX,D,ORF,,74.47,563,756,78.19,5.00%,0.00797857264327419,591.15,756,Cascaded,2027,591.15,756
D0,sys/DC/YX/D,PHL,5.0,sys,DC,YX,D,PHL,,72.04,827,1148,75.64,5.00%,0.011719857150955162,868.35,1148,Cascaded,2027,868.3499999999999,1148
D0,sys/DC/YX/D,PIT,5.0,sys,DC,YX,D,PIT,,77.41,2570,3320,81.28,5.00%,0.03642083782098521,2698.5,3320,Cascaded,2027,2698.5,3320
D0,sys/DC/YX/D,PNS,5.0,sys,DC,YX,D,PNS,,83.33,5,6,87.5,5.00%,7.08576611303214e-05,5.25,6,Cascaded,2027,5.25,6
D0,sys/DC/YX/D,PWM,5.0,sys,DC,YX,D,PWM,,70.38,556,790,73.9,5.00%,0.007879371917691742,583.8,790,Cascaded,2027,583.8,790
D0,sys/DC/YX/D,RDU,5.0,sys,DC,YX,D,RDU,,67.43,443,657,70.8,5.00%,0.006277988776146477,465.15,657,Cascaded,2027,465.15,657
D0,sys/DC/YX/D,RIC,5.0,sys,DC,YX,D,RIC,,74.54,1347,1807,78.27,5.00%,0.01908905390850859,1414.35,1807,Cascaded,2027,1414.35,1807
D0,sys/DC/YX/D,SAV,5.0,sys,DC,YX,D,SAV,,65.86,706,1072,69.15,5.00%,0.010005101751601382,741.3,1072,Cascaded,2027,741.3,1072
D0,sys/DC/YX/D,SBN,5.0,sys,DC,YX,D,SBN,,90.0,9,10,94.5,5.00%,0.00012754379003457854,9.45,10,Cascaded,2027,9.45,10
D0,sys/DC/YX/D,SDF,5.0,sys,DC,YX,D,SDF,,77.13,1275,1653,80.99,5.00%,0.018068703588231958,1338.75,1653,Cascaded,2027,1338.75,1653
D0,sys/DC/YX/D,SRQ,5.0,sys,DC,YX,D,SRQ,,46.15,72,156,48.46,5.00%,0.0010203503202766283,75.6,156,Cascaded,2027,75.6,156
D0,sys/DC/YX/D,STL,5.0,sys,DC,YX,D,STL,,73.4,218,297,77.07,5.00%,0.0030893940252820135,228.9,297,Cascaded,2027,228.89999999999998,297
D0,sys/DC/YX/D,SYR,5.0,sys,DC,YX,D,SYR,,69.69,177,254,73.17,5.00%,0.002508361204013378,185.85,254,Cascaded,2027,185.85,254
D0,sys/DC/YX/D,TVC,5.0,sys,DC,YX,D,TVC,,76.19,32,42,80.0,5.00%,0.000453489031234057,33.6,42,Cascaded,2027,33.6,42
D0,sys/DL/DL/D,ABQ,5.0,sys,DL,DL,D,ABQ,,79.02,900,1139,82.97,5.00%,0.0013239246422093655,945.0,1139,Cascaded,2027,945.0,1139
D0,sys/DL/DL/D,AGS,5.0,sys,DL,DL,D,AGS,,66.1,392,593,69.41,5.00%,0.0005766427330511903,411.6,593,Cascaded,2027,411.59999999999997,593
D0,sys/DL/DL/D,ALB,5.0,sys,DL,DL,D,ALB,,66.29,877,1323,69.6,5.00%,0.001290091012464015,920.85,1323,Cascaded,2027,920.85,1323
D0,sys/DL/DL/D,ANC,5.0,sys,DL,DL,D,ANC,,69.26,1872,2703,72.72,5.00%,0.00275376325579548,1965.6,2703,Cascaded,2027,1965.6,2703
D0,sys/DL/DL/D,ATL,5.0,sys,DL,DL,D,ATL,,64.52,152285,236012,67.75,5.00%,0.2240154045987258,159899.25,236012,Cascaded,2027,159899.25,236012
D0,sys/DL/DL/D,ATW,5.0,sys,DL,DL,D,ATW,,75.47,320,424,79.25,5.00%,0.00047072876167444103,336.0,424,Cascaded,2027,336.0,424
D0,sys/DL/DL/D,AUS,5.0,sys,DL,DL,D,AUS,,68.72,8764,12753,72.16,5.00%,0.012892083960358755,9202.2,12753,Cascaded,2027,9202.199999999999,12753
D0,sys/DL/DL/D,AVL,5.0,sys,DL,DL,D,AVL,,65.35,1320,2020,68.61,5.00%,0.0019417561419070694,1386.0,2020,Cascaded,2027,1386.0,2020
D0,sys/DL/DL/D,BDL,5.0,sys,DL,DL,D,BDL,,67.16,2806,4178,70.52,5.00%,0.004127702828932755,2946.3,4178,Cascaded,2027,2946.2999999999997,4178
D0,sys/DL/DL/D,BGR,5.0,sys,DL,DL,D,BGR,,44.83,13,29,47.07,5.00%,1.9123355943024166e-05,13.65,29,Cascaded,2027,13.649999999999999,29
D0,sys/DL/DL/D,BHM,5.0,sys,DL,DL,D,BHM,,76.56,2482,3242,80.39,5.00%,0.0036510899577373835,2606.1,3242,Cascaded,2027,2606.1,3242
D0,sys/DL/DL/D,BIL,5.0,sys,DL,DL,D,BIL,,92.14,668,725,96.74,5.00%,0.0009826462899953957,701.4,725,Cascaded,2027,701.4,725
D0,sys/DL/DL/D,BIS,5.0,sys,DL,DL,D,BIS,,69.63,282,405,73.11,5.00%,0.0004148297212256012,296.1,405,Cascaded,2027,296.09999999999997,405
D0,sys/DL/DL/D,BNA,5.0,sys,DL,DL,D,BNA,,72.99,6625,9077,76.64,5.00%,0.009745556394041162,6956.25,9077,Cascaded,2027,6956.25,9077
D0,sys/DL/DL/D,BOI,5.0,sys,DL,DL,D,BOI,,71.7,1817,2534,75.29,5.00%,0.0026728567498826854,1907.85,2534,Cascaded,2027,1907.85,2534
D0,sys/DL/DL/D,BOS,5.0,sys,DL,DL,D,BOS,,63.24,16259,25709,66.4,5.00%,0.023917434175202302,17071.95,25709,Cascaded,2027,17071.95,25709
D0,sys/DL/DL/D,BTR,5.0,sys,DL,DL,D,BTR,,69.83,662,948,73.32,5.00%,0.0009738201257139999,695.1,948,Cascaded,2027,695.1,948
D0,sys/DL/DL/D,BTV,5.0,sys,DL,DL,D,BTV,,70.29,265,377,73.81,5.00%,0.0003898222557616465,278.25,377,Cascaded,2027,278.25,377
D0,sys/DL/DL/D,BUF,5.0,sys,DL,DL,D,BUF,,60.49,1055,1744,63.52,5.00%,0.0015519338861454228,1107.75,1744,Cascaded,2027,1107.75,1744
D0,sys/DL/DL/D,BUR,5.0,sys,DL,DL,D,BUR,,68.24,505,740,71.66,5.00%,0.0007428688270174772,530.25,740,Cascaded,2027,530.25,740
D0,sys/DL/DL/D,BWI,5.0,sys,DL,DL,D,BWI,,66.72,3474,5207,70.05,5.00%,0.0051103491189281505,3647.7,5207,Cascaded,2027,3647.7,5207
D0,sys/DL/DL/D,BZN,5.0,sys,DL,DL,D,BZN,,76.65,1513,1974,80.48,5.00%,0.0022256644262919666,1588.65,1974,Cascaded,2027,1588.6499999999999,1974
D0,sys/DL/DL/D,CAE,5.0,sys,DL,DL,D,CAE,,67.95,1266,1863,71.35,5.00%,0.0018623206633745074,1329.3,1863,Cascaded,2027,1329.3,1863
D0,sys/DL/DL/D,CHA,5.0,sys,DL,DL,D,CHA,,65.69,850,1294,68.97,5.00%,0.0012503732731977341,892.5,1294,Cascaded,2027,892.5,1294
D0,sys/DL/DL/D,CHO,5.0,sys,DL,DL,D,CHO,,72.38,131,181,75.99,5.00%,0.0001927045868104743,137.55,181,Cascaded,2027,137.54999999999998,181
D0,sys/DL/DL/D,CHS,5.0,sys,DL,DL,D,CHS,,74.97,3370,4495,78.72,5.00%,0.004957362271383957,3538.5,4495,Cascaded,2027,3538.5,4495
D0,sys/DL/DL/D,CID,5.0,sys,DL,DL,D,CID,,78.09,278,356,81.99,5.00%,0.00040894561170467066,291.9,356,Cascaded,2027,291.9,356
D0,sys/DL/DL/D,CLE,5.0,sys,DL,DL,D,CLE,,70.18,2497,3558,73.69,5.00%,0.003673155368440873,2621.85,3558,Cascaded,2027,2621.85,3558
D0,sys/DL/DL/D,CLT,5.0,sys,DL,DL,D,CLT,,71.88,3918,5451,75.47,5.00%,0.005763485275751438,4113.9,5451,Cascaded,2027,4113.9,5451
D0,sys/DL/DL/D,CMH,5.0,sys,DL,DL,D,CMH,,77.03,2820,3661,80.88,5.00%,0.004148297212256012,2961.0,3661,Cascaded,2027,2961.0,3661
D0,sys/DL/DL/D,COS,5.0,sys,DL,DL,D,COS,,75.49,496,657,79.27,5.00%,0.0007296295805953836,520.8,657,Cascaded,2027,520.8,657
D0,sys/DL/DL/D,CVG,5.0,sys,DL,DL,D,CVG,,69.07,5190,7514,72.52,5.00%,0.0076346321034073406,5449.5,7514,Cascaded,2027,5449.5,7514
