KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,Mo_Nb,dom_int,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,DL/DL/12/I,MTY,6.0,,DL,DL,12,I,MTY,,83.87,26,31,88.06,5.00%,0.0040752351097178684,27.3,31,Cascaded,2027,27.3,31
D0,DL/DL/12/I,MUC,6.0,,DL,DL,12,I,MUC,,51.61,16,31,54.19,5.00%,0.0025078369905956114,16.8,31,Cascaded,2027,16.8,31
D0,DL/DL/12/I,MXP,6.0,,DL,DL,12,I,MXP,,46.94,23,49,49.29,5.00%,0.003605015673981191,24.15,49,Cascaded,2027,24.15,49
D0,DL/DL/12/I,NAS,6.0,,DL,DL,12,I,NAS,,74.4,125,168,78.12,5.00%,0.019592476489028215,131.25,168,Cascaded,2027,131.25,168
D0,DL/DL/12/I,PLS,6.0,,DL,DL,12,I,PLS,,77.61,52,67,81.49,5.00%,0.008150470219435737,54.6,67,Cascaded,2027,54.6,67
D0,DL/DL/12/I,POP,6.0,,DL,DL,12,I,POP,,83.87,26,31,88.06,5.00%,0.0040752351097178684,27.3,31,Cascaded,2027,27.3,31
D0,DL/DL/12/I,PTY,6.0,,DL,DL,12,I,PTY,,65.22,30,46,68.48,5.00%,0.004702194357366771,31.5,46,Cascaded,2027,31.5,46
D0,DL/DL/12/I,PUJ,6.0,,DL,DL,12,I,PUJ,,57.62,121,210,60.5,5.00%,0.01896551724137931,127.05,210,Cascaded,2027,127.05,210
D0,DL/DL/12/I,PVG,6.0,,DL,DL,12,I,PVG,,58.33,42,72,61.25,5.00%,0.0065830721003134795,44.1,72,Cascaded,2027,44.1,72
D0,DL/DL/12/I,PVR,6.0,,DL,DL,12,I,PVR,,63.86,106,166,67.05,5.00%,0.016614420062695926,111.3,166,Cascaded,2027,111.3,166
D0,DL/DL/12/I,RAK,6.0,,DL,DL,12,I,RAK,,75.0,15,20,78.75,5.00%,0.0023510971786833857,15.75,20,Cascaded,2027,15.75,20
D0,DL/DL/12/I,RDU,6.0,,DL,DL,12,I,RDU,,0.0,0,2,0.0,0.00%,0.0,0.0,2,Cascaded,2027,0.0,2
D0,DL/DL/12/I,RTB,6.0,,DL,DL,12,I,RTB,,42.86,3,7,45.0,5.00%,0.0004702194357366771,3.15,7,Cascaded,2027,3.15,7
D0,DL/DL/12/I,SAL,6.0,,DL,DL,12,I,SAL,,58.06,18,31,60.97,5.00%,0.0028213166144200625,18.9,31,Cascaded,2027,18.9,31
D0,DL/DL/12/I,SAP,6.0,,DL,DL,12,I,SAP,,64.52,20,31,67.74,5.00%,0.003134796238244514,21.0,31,Cascaded,2027,21.0,31
D0,DL/DL/12/I,SCL,6.0,,DL,DL,12,I,SCL,,76.36,42,55,80.18,5.00%,0.0065830721003134795,44.1,55,Cascaded,2027,44.1,55
D0,DL/DL/12/I,SDQ,6.0,,DL,DL,12,I,SDQ,,49.61,64,129,52.09,5.00%,0.010031347962382446,67.2,129,Cascaded,2027,67.2,129
D0,DL/DL/12/I,SEA,6.0,,DL,DL,12,I,SEA,,49.15,145,295,51.61,5.00%,0.022727272727272728,152.25,295,Cascaded,2027,152.25,295
D0,DL/DL/12/I,SJD,6.0,,DL,DL,12,I,SJD,,55.9,109,195,58.69,5.00%,0.017084639498432603,114.45,195,Cascaded,2027,114.45,195
D0,DL/DL/12/I,SJO,6.0,,DL,DL,12,I,SJO,,57.69,45,78,60.58,5.00%,0.007053291536050157,47.25,78,Cascaded,2027,47.25,78
D0,DL/DL/12/I,SKB,6.0,,DL,DL,12,I,SKB,,25.0,1,4,26.25,5.00%,0.00015673981191222572,1.05,4,Cascaded,2027,1.05,4
D0,DL/DL/12/I,SLC,6.0,,DL,DL,12,I,SLC,,55.24,158,286,58.01,5.00%,0.024764890282131663,165.9,286,Cascaded,2027,165.9,286
D0,DL/DL/12/I,STI,6.0,,DL,DL,12,I,STI,,61.62,61,99,64.7,5.00%,0.009561128526645767,64.05,99,Cascaded,2027,64.05,99
D0,DL/DL/12/I,SVD,6.0,,DL,DL,12,I,SVD,,75.0,9,12,78.75,5.00%,0.0014106583072100312,9.45,12,Cascaded,2027,9.45,12
D0,DL/DL/12/I,SXM,6.0,,DL,DL,12,I,SXM,,43.14,22,51,45.29,5.00%,0.0034482758620689655,23.1,51,Cascaded,2027,23.1,51
D0,DL/DL/12/I,SYD,6.0,,DL,DL,12,I,SYD,,63.16,24,38,66.32,5.00%,0.003761755485893417,25.2,38,Cascaded,2027,25.2,38
D0,DL/DL/12/I,TLV,6.0,,DL,DL,12,I,TLV,,47.54,29,61,49.92,5.00%,0.004545454545454545,30.45,61,Cascaded,2027,30.45,61
D0,DL/DL/12/I,TPA,6.0,,DL,DL,12,I,TPA,,27.78,5,18,29.17,5.00%,0.0007836990595611285,5.25,18,Cascaded,2027,5.25,18
D0,DL/DL/12/I,TPE,6.0,,DL,DL,12,I,TPE,,87.1,27,31,91.45,5.00%,0.004231974921630094,28.35,31,Cascaded,2027,28.35,31
D0,DL/DL/12/I,TQO,6.0,,DL,DL,12,I,TQO,,90.32,28,31,94.84,5.00%,0.00438871473354232,29.4,31,Cascaded,2027,29.4,31
D0,DL/DL/12/I,UIO,6.0,,DL,DL,12,I,UIO,,59.38,19,32,62.34,5.00%,0.0029780564263322882,19.95,32,Cascaded,2027,19.95,32
D0,DL/DL/12/I,UVF,6.0,,DL,DL,12,I,UVF,,66.67,22,33,70.0,5.00%,0.0034482758620689655,23.1,33,Cascaded,2027,23.1,33
D0,DL/DL/12/I,VCE,6.0,,DL,DL,12,I,VCE,,61.54,8,13,64.62,5.00%,0.0012539184952978057,8.4,13,Cascaded,2027,8.4,13
D0,DL/DL/12/I,YUL,6.0,,DL,DL,12,I,YUL,,61.45,51,83,64.52,5.00%,0.00799373040752351,53.55,83,Cascaded,2027,53.55,83
D0,DL/DL/12/I,YVR,6.0,,DL,DL,12,I,YVR,,51.72,15,29,54.31,5.00%,0.0023510971786833857,15.75,29,Cascaded,2027,15.75,29
D0,DL/DL/12/I,YYC,6.0,,DL,DL,12,I,YYC,,49.12,28,57,51.58,5.00%,0.00438871473354232,29.4,57,Cascaded,2027,29.4,57
D0,DL/DL/12/I,YYZ,6.0,,DL,DL,12,I,YYZ,,43.27,45,104,45.43,5.00%,0.007053291536050157,47.25,104,Cascaded,2027,47.25,104
D0,DL/DL/12/I,ZRH,6.0,,DL,DL,12,I,ZRH,,60.0,18,30,63.0,5.00%,0.0028213166144200625,18.9,30,Cascaded,2027,18.9,30
D0,DL/DL/2/D,ABQ,6.0,,DL,DL,2,D,ABQ,,62.86,44,70,66.0,5.00%,0.0008864176638865385,46.2,70,Cascaded,2027,46.199999999999996,70
D0,DL/DL/2/D,AGS,6.0,,DL,DL,2,D,AGS,,74.19,23,31,77.9,5.00%,0.0004633546879406906,24.15,31,Cascaded,2027,24.15,31
D0,DL/DL/2/D,ALB,6.0,,DL,DL,2,D,ALB,,60.26,47,78,63.27,5.00%,0.0009468552318788025,49.35,78,Cascaded,2027,49.349999999999994,78
D0,DL/DL/2/D,ANC,6.0,,DL,DL,2,D,ANC,,78.29,101,129,82.21,5.00%,0.0020347314557395543,106.05,129,Cascaded,2027,106.04999999999998,129
D0,DL/DL/2/D,ATL,6.0,,DL,DL,2,D,ATL,,68.45,11723,17127,71.87,5.00%,0.23616986985777025,12309.15,17127,Cascaded,2027,12309.149999999998,17127
D0,DL/DL/2/D,ATW,6.0,,DL,DL,2,D,ATW,,75.0,21,28,78.75,5.00%,0.00042306297594584794,22.05,28,Cascaded,2027,22.049999999999997,28
D0,DL/DL/2/D,AUS,6.0,,DL,DL,2,D,AUS,,79.82,720,902,83.81,5.00%,0.014505016318143358,756.0,902,Cascaded,2027,755.9999999999999,902
D0,DL/DL/2/D,AVL,6.0,,DL,DL,2,D,AVL,,72.0,90,125,75.6,5.00%,0.0018131270397679197,94.5,125,Cascaded,2027,94.49999999999999,125
D0,DL/DL/2/D,BDL,6.0,,DL,DL,2,D,BDL,,66.3,179,270,69.61,5.00%,0.003606108223538418,187.95,270,Cascaded,2027,187.95,270
D0,DL/DL/2/D,BHM,6.0,,DL,DL,2,D,BHM,,85.84,200,233,90.13,5.00%,0.004029171199484266,210.0,233,Cascaded,2027,209.99999999999997,233
D0,DL/DL/2/D,BIL,6.0,,DL,DL,2,D,BIL,,91.07,51,56,95.62,5.00%,0.0010274386558684879,53.55,56,Cascaded,2027,53.55,56
D0,DL/DL/2/D,BIS,6.0,,DL,DL,2,D,BIS,,85.71,24,28,90.0,5.00%,0.00048350054393811193,25.2,28,Cascaded,2027,25.199999999999996,28
D0,DL/DL/2/D,BNA,6.0,,DL,DL,2,D,BNA,,79.41,432,544,83.38,5.00%,0.008703009790886014,453.6,544,Cascaded,2027,453.59999999999997,544
D0,DL/DL/2/D,BOI,6.0,,DL,DL,2,D,BOI,,80.37,131,163,84.39,5.00%,0.0026391071356621945,137.55,163,Cascaded,2027,137.54999999999998,163
D0,DL/DL/2/D,BOS,6.0,,DL,DL,2,D,BOS,,59.31,994,1676,62.27,5.00%,0.0200249808614368,1043.7,1676,Cascaded,2027,1043.6999999999998,1676
D0,DL/DL/2/D,BTR,6.0,,DL,DL,2,D,BTR,,77.61,52,67,81.49,5.00%,0.001047584511865909,54.6,67,Cascaded,2027,54.599999999999994,67
D0,DL/DL/2/D,BTV,6.0,,DL,DL,2,D,BTV,,62.96,17,27,66.11,5.00%,0.0003424795519561626,17.85,27,Cascaded,2027,17.849999999999998,27
D0,DL/DL/2/D,BUF,6.0,,DL,DL,2,D,BUF,,59.4,79,133,62.37,5.00%,0.0015915226237962852,82.95,133,Cascaded,2027,82.94999999999999,133
D0,DL/DL/2/D,BUR,6.0,,DL,DL,2,D,BUR,,69.09,38,55,72.55,5.00%,0.0007655425279020105,39.9,55,Cascaded,2027,39.9,55
D0,DL/DL/2/D,BWI,6.0,,DL,DL,2,D,BWI,,72.11,243,337,75.71,5.00%,0.004895443007373383,255.15,337,Cascaded,2027,255.14999999999998,337
D0,DL/DL/2/D,BZN,6.0,,DL,DL,2,D,BZN,,71.21,94,132,74.77,5.00%,0.001893710463757605,98.7,132,Cascaded,2027,98.69999999999999,132
D0,DL/DL/2/D,CAE,6.0,,DL,DL,2,D,CAE,,70.07,103,147,73.57,5.00%,0.002075023167734397,108.15,147,Cascaded,2027,108.14999999999999,147
D0,DL/DL/2/D,CHA,6.0,,DL,DL,2,D,CHA,,76.27,45,59,80.08,5.00%,0.0009065635198839599,47.25,59,Cascaded,2027,47.24999999999999,59
D0,DL/DL/2/D,CHO,6.0,,DL,DL,2,D,CHO,,71.43,10,14,75.0,5.00%,0.0002014585599742133,10.5,14,Cascaded,2027,10.499999999999998,14
D0,DL/DL/2/D,CHS,6.0,,DL,DL,2,D,CHS,,85.61,232,271,89.89,5.00%,0.004673838591401748,243.6,271,Cascaded,2027,243.59999999999997,271
D0,DL/DL/2/D,CID,6.0,,DL,DL,2,D,CID,,89.29,25,28,93.75,5.00%,0.0005036463999355332,26.25,28,Cascaded,2027,26.249999999999996,28
D0,DL/DL/2/D,CLE,6.0,,DL,DL,2,D,CLE,,65.2,133,204,68.46,5.00%,0.002679398847657037,139.65,204,Cascaded,2027,139.64999999999998,204
D0,DL/DL/2/D,CLT,6.0,,DL,DL,2,D,CLT,,76.92,300,390,80.77,5.00%,0.006043756799226399,315.0,390,Cascaded,2027,314.99999999999994,390
D0,DL/DL/2/D,CMH,6.0,,DL,DL,2,D,CMH,,74.65,159,213,78.38,5.00%,0.0032031911035899914,166.95,213,Cascaded,2027,166.95,213
D0,DL/DL/2/D,COS,6.0,,DL,DL,2,D,COS,,60.71,17,28,63.75,5.00%,0.0003424795519561626,17.85,28,Cascaded,2027,17.849999999999998,28
D0,DL/DL/2/D,CVG,6.0,,DL,DL,2,D,CVG,,66.19,327,494,69.5,5.00%,0.006587694911156775,343.35,494,Cascaded,2027,343.34999999999997,494
D0,DL/DL/2/D,DAB,6.0,,DL,DL,2,D,DAB,,71.43,75,105,75.0,5.00%,0.0015109391998065999,78.75,105,Cascaded,2027,78.74999999999999,105
D0,DL/DL/2/D,DAL,6.0,,DL,DL,2,D,DAL,,67.46,85,126,70.83,5.00%,0.0017123977597808132,89.25,126,Cascaded,2027,89.24999999999999,126
D0,DL/DL/2/D,DAY,6.0,,DL,DL,2,D,DAY,,78.1,82,105,82.0,5.00%,0.001651960191788549,86.1,105,Cascaded,2027,86.1,105
D0,DL/DL/2/D,DCA,6.0,,DL,DL,2,D,DCA,,59.21,418,706,62.17,5.00%,0.008420967806922116,438.9,706,Cascaded,2027,438.9,706
D0,DL/DL/2/D,DEN,6.0,,DL,DL,2,D,DEN,,71.17,511,718,74.73,5.00%,0.0102945324146823,536.55,718,Cascaded,2027,536.55,718
D0,DL/DL/2/D,DFW,6.0,,DL,DL,2,D,DFW,,74.42,611,821,78.14,5.00%,0.012309118014424433,641.55,821,Cascaded,2027,641.55,821
D0,DL/DL/2/D,DJT,6.0,,DL,DL,2,D,DJT,,56.83,341,600,59.67,5.00%,0.006869736895120673,358.05,600,Cascaded,2027,358.04999999999995,600
D0,DL/DL/2/D,DSM,6.0,,DL,DL,2,D,DSM,,79.49,62,78,83.46,5.00%,0.0012490430718401224,65.1,78,Cascaded,2027,65.1,78
D0,DL/DL/2/D,DTW,6.0,,DL,DL,2,D,DTW,,65.15,2756,4230,68.41,5.00%,0.05552197912889319,2893.8,4230,Cascaded,2027,2893.7999999999997,4230
D0,DL/DL/2/D,ECP,6.0,,DL,DL,2,D,ECP,,79.88,135,169,83.88,5.00%,0.0027196905596518794,141.75,169,Cascaded,2027,141.74999999999997,169
D0,DL/DL/2/D,EGE,6.0,,DL,DL,2,D,EGE,,56.36,31,55,59.18,5.00%,0.0006245215359200612,32.55,55,Cascaded,2027,32.55,55
D0,DL/DL/2/D,ELP,6.0,,DL,DL,2,D,ELP,,83.33,45,54,87.5,5.00%,0.0009065635198839599,47.25,54,Cascaded,2027,47.24999999999999,54
D0,DL/DL/2/D,EWR,6.0,,DL,DL,2,D,EWR,,69.59,302,434,73.06,5.00%,0.0060840485112212414,317.1,434,Cascaded,2027,317.09999999999997,434
D0,DL/DL/2/D,EYW,6.0,,DL,DL,2,D,EYW,,65.18,73,112,68.44,5.00%,0.0014706474878117572,76.65,112,Cascaded,2027,76.64999999999999,112
D0,DL/DL/2/D,FAI,6.0,,DL,DL,2,D,FAI,,48.15,13,27,50.56,5.00%,0.0002618961279664773,13.65,27,Cascaded,2027,13.649999999999999,27
D0,DL/DL/2/D,FAR,6.0,,DL,DL,2,D,FAR,,64.29,36,56,67.5,5.00%,0.0007252508159071679,37.8,56,Cascaded,2027,37.8,56
D0,DL/DL/2/D,FCA,6.0,,DL,DL,2,D,FCA,,71.43,40,56,75.0,5.00%,0.0008058342398968532,42.0,56,Cascaded,2027,41.99999999999999,56
D0,DL/DL/2/D,FLL,6.0,,DL,DL,2,D,FLL,,50.52,536,1061,53.04,5.00%,0.010798178814617834,562.8,1061,Cascaded,2027,562.8,1061
D0,DL/DL/2/D,FSD,6.0,,DL,DL,2,D,FSD,,83.64,46,55,87.82,5.00%,0.0009267093758813812,48.3,55,Cascaded,2027,48.3,55
D0,DL/DL/2/D,GEG,6.0,,DL,DL,2,D,GEG,,79.64,133,167,83.62,5.00%,0.002679398847657037,139.65,167,Cascaded,2027,139.64999999999998,167
D0,DL/DL/2/D,GNV,6.0,,DL,DL,2,D,GNV,,78.57,88,112,82.5,5.00%,0.001772835327773077,92.4,112,Cascaded,2027,92.39999999999999,112
D0,DL/DL/2/D,GPT,6.0,,DL,DL,2,D,GPT,,82.65,81,98,86.79,5.00%,0.0016318143357911279,85.05,98,Cascaded,2027,85.05,98
D0,DL/DL/2/D,GRB,6.0,,DL,DL,2,D,GRB,,83.33,45,54,87.5,5.00%,0.0009065635198839599,47.25,54,Cascaded,2027,47.24999999999999,54
D0,DL/DL/2/D,GRR,6.0,,DL,DL,2,D,GRR,,70.15,94,134,73.66,5.00%,0.001893710463757605,98.7,134,Cascaded,2027,98.69999999999999,134
D0,DL/DL/2/D,GSO,6.0,,DL,DL,2,D,GSO,,84.26,166,197,88.48,5.00%,0.003344212095571941,174.3,197,Cascaded,2027,174.29999999999998,197
D0,DL/DL/2/D,GSP,6.0,,DL,DL,2,D,GSP,,75.76,175,231,79.55,5.00%,0.0035255247995487327,183.75,231,Cascaded,2027,183.74999999999997,231
D0,DL/DL/2/D,HDN,6.0,,DL,DL,2,D,HDN,,38.89,14,36,40.83,5.00%,0.0002820419839638986,14.7,36,Cascaded,2027,14.699999999999998,36
D0,DL/DL/2/D,HNL,6.0,,DL,DL,2,D,HNL,,71.67,210,293,75.26,5.00%,0.004230629759458479,220.5,293,Cascaded,2027,220.49999999999997,293
D0,DL/DL/2/D,HOU,6.0,,DL,DL,2,D,HOU,,78.12,75,96,82.03,5.00%,0.0015109391998065999,78.75,96,Cascaded,2027,78.74999999999999,96
D0,DL/DL/2/D,HPN,6.0,,DL,DL,2,D,HPN,,45.28,24,53,47.55,5.00%,0.00048350054393811193,25.2,53,Cascaded,2027,25.199999999999996,53
D0,DL/DL/2/D,HRL,6.0,,DL,DL,2,D,HRL,,87.5,14,16,91.87,5.00%,0.0002820419839638986,14.7,16,Cascaded,2027,14.699999999999998,16
D0,DL/DL/2/D,HSV,6.0,,DL,DL,2,D,HSV,,81.41,127,156,85.48,5.00%,0.002558523711672509,133.35,156,Cascaded,2027,133.35,156
D0,DL/DL/2/D,IAD,6.0,,DL,DL,2,D,IAD,,66.03,138,209,69.33,5.00%,0.0027801281276441437,144.9,209,Cascaded,2027,144.89999999999998,209
D0,DL/DL/2/D,IAH,6.0,,DL,DL,2,D,IAH,,74.32,437,588,78.04,5.00%,0.008803739070873121,458.85,588,Cascaded,2027,458.84999999999997,588
D0,DL/DL/2/D,ICT,6.0,,DL,DL,2,D,ICT,,77.92,60,77,81.82,5.00%,0.0012087513598452798,63.0,77,Cascaded,2027,62.99999999999999,77
D0,DL/DL/2/D,IDA,6.0,,DL,DL,2,D,IDA,,77.78,21,27,81.67,5.00%,0.00042306297594584794,22.05,27,Cascaded,2027,22.049999999999997,27
D0,DL/DL/2/D,ILM,6.0,,DL,DL,2,D,ILM,,67.31,35,52,70.67,5.00%,0.0007051049599097465,36.75,52,Cascaded,2027,36.74999999999999,52
D0,DL/DL/2/D,IND,6.0,,DL,DL,2,D,IND,,76.95,227,295,80.8,5.00%,0.004573109311414642,238.35,295,Cascaded,2027,238.34999999999997,295
D0,DL/DL/2/D,JAC,6.0,,DL,DL,2,D,JAC,,50.6,42,83,53.13,5.00%,0.0008461259518916959,44.1,83,Cascaded,2027,44.099999999999994,83
D0,DL/DL/2/D,JAN,6.0,,DL,DL,2,D,JAN,,84.44,114,135,88.67,5.00%,0.0022966275837060317,119.7,135,Cascaded,2027,119.69999999999999,135
D0,DL/DL/2/D,JAX,6.0,,DL,DL,2,D,JAX,,72.34,285,394,75.95,5.00%,0.0057415689592650795,299.25,394,Cascaded,2027,299.24999999999994,394
D0,DL/DL/2/D,JFK,6.0,,DL,DL,2,D,JFK,,64.76,1301,2009,68.0,5.00%,0.02620975865264515,1366.05,2009,Cascaded,2027,1366.0499999999997,2009
D0,DL/DL/2/D,KOA,6.0,,DL,DL,2,D,KOA,,74.67,56,75,78.4,5.00%,0.0011281679358555944,58.8,75,Cascaded,2027,58.79999999999999,75
D0,DL/DL/2/D,LAS,6.0,,DL,DL,2,D,LAS,,68.07,795,1168,71.47,5.00%,0.01601595551794996,834.75,1168,Cascaded,2027,834.7499999999999,1168
D0,DL/DL/2/D,LAX,6.0,,DL,DL,2,D,LAX,,66.13,1712,2589,69.43,5.00%,0.03448970546758532,1797.6,2589,Cascaded,2027,1797.6,2589
D0,DL/DL/2/D,LEX,6.0,,DL,DL,2,D,LEX,,77.21,105,136,81.07,5.00%,0.0021153148797292396,110.25,136,Cascaded,2027,110.24999999999999,136
D0,DL/DL/2/D,LGA,6.0,,DL,DL,2,D,LGA,,65.13,1304,2002,68.39,5.00%,0.026270196220637414,1369.2,2002,Cascaded,2027,1369.1999999999998,2002
D0,DL/DL/2/D,LGB,6.0,,DL,DL,2,D,LGB,,76.36,42,55,80.18,5.00%,0.0008461259518916959,44.1,55,Cascaded,2027,44.099999999999994,55
D0,DL/DL/2/D,LIH,6.0,,DL,DL,2,D,LIH,,81.82,45,55,85.91,5.00%,0.0009065635198839599,47.25,55,Cascaded,2027,47.24999999999999,55
D0,DL/DL/2/D,LIT,6.0,,DL,DL,2,D,LIT,,85.71,132,154,90.0,5.00%,0.0026592529916596155,138.6,154,Cascaded,2027,138.6,154
D0,DL/DL/2/D,MCI,6.0,,DL,DL,2,D,MCI,,81.69,415,508,85.78,5.00%,0.008360530238929851,435.75,508,Cascaded,2027,435.74999999999994,508
D0,DL/DL/2/D,MCO,6.0,,DL,DL,2,D,MCO,,59.98,1019,1699,62.98,5.00%,0.020528627261372334,1069.95,1699,Cascaded,2027,1069.9499999999998,1699
D0,DL/DL/2/D,MDT,6.0,,DL,DL,2,D,MDT,,70.27,52,74,73.78,5.00%,0.001047584511865909,54.6,74,Cascaded,2027,54.599999999999994,74
D0,DL/DL/2/D,MDW,6.0,,DL,DL,2,D,MDW,,69.23,72,104,72.69,5.00%,0.0014505016318143357,75.6,104,Cascaded,2027,75.6,104
D0,DL/DL/2/D,MEM,6.0,,DL,DL,2,D,MEM,,78.14,243,311,82.04,5.00%,0.004895443007373383,255.15,311,Cascaded,2027,255.14999999999998,311
D0,DL/DL/2/D,MIA,6.0,,DL,DL,2,D,MIA,,54.91,520,947,57.66,5.00%,0.010475845118659092,546.0,947,Cascaded,2027,545.9999999999999,947
D0,DL/DL/2/D,MKE,6.0,,DL,DL,2,D,MKE,,73.59,170,231,77.27,5.00%,0.0034247955195616264,178.5,231,Cascaded,2027,178.49999999999997,231
D0,DL/DL/2/D,MLB,6.0,,DL,DL,2,D,MLB,,72.32,81,112,75.94,5.00%,0.0016318143357911279,85.05,112,Cascaded,2027,85.05,112
D0,DL/DL/2/D,MOB,6.0,,DL,DL,2,D,MOB,,82.54,52,63,86.67,5.00%,0.001047584511865909,54.6,63,Cascaded,2027,54.599999999999994,63
D0,DL/DL/2/D,MSN,6.0,,DL,DL,2,D,MSN,,80.0,84,105,84.0,5.00%,0.0016922519037833917,88.2,105,Cascaded,2027,88.19999999999999,105
D0,DL/DL/2/D,MSO,6.0,,DL,DL,2,D,MSO,,77.38,65,84,81.25,5.00%,0.0013094806398323865,68.25,84,Cascaded,2027,68.24999999999999,84
D0,DL/DL/2/D,MSP,6.0,,DL,DL,2,D,MSP,,67.78,2829,4174,71.17,5.00%,0.05699262661670494,2970.45,4174,Cascaded,2027,2970.45,4174
D0,DL/DL/2/D,MSY,6.0,,DL,DL,2,D,MSY,,73.28,425,580,76.94,5.00%,0.008561988798904066,446.25,580,Cascaded,2027,446.24999999999994,580
D0,DL/DL/2/D,MTJ,6.0,,DL,DL,2,D,MTJ,,50.0,14,28,52.5,5.00%,0.0002820419839638986,14.7,28,Cascaded,2027,14.699999999999998,28
D0,DL/DL/2/D,MYR,6.0,,DL,DL,2,D,MYR,,87.74,93,106,92.12,5.00%,0.0018735646077601836,97.65,106,Cascaded,2027,97.64999999999999,106
D0,DL/DL/2/D,OGG,6.0,,DL,DL,2,D,OGG,,65.05,67,103,68.3,5.00%,0.0013497723518272292,70.35,103,Cascaded,2027,70.35,103
D0,DL/DL/2/D,OKC,6.0,,DL,DL,2,D,OKC,,84.21,112,133,88.42,5.00%,0.002256335871711189,117.6,133,Cascaded,2027,117.59999999999998,133
D0,DL/DL/2/D,OMA,6.0,,DL,DL,2,D,OMA,,86.57,116,134,90.9,5.00%,0.002336919295700874,121.8,134,Cascaded,2027,121.79999999999998,134
D0,DL/DL/2/D,ONT,6.0,,DL,DL,2,D,ONT,,68.66,92,134,72.09,5.00%,0.0018534187517627624,96.6,134,Cascaded,2027,96.6,134
D0,DL/DL/2/D,ORD,6.0,,DL,DL,2,D,ORD,,67.24,349,519,70.61,5.00%,0.007030903743100044,366.45,519,Cascaded,2027,366.44999999999993,519
D0,DL/DL/2/D,ORF,6.0,,DL,DL,2,D,ORF,,71.64,144,201,75.22,5.00%,0.0029010032636286715,151.2,201,Cascaded,2027,151.2,201
D0,DL/DL/2/D,PDX,6.0,,DL,DL,2,D,PDX,,75.88,346,456,79.67,5.00%,0.0069704661751077805,363.3,456,Cascaded,2027,363.29999999999995,456
D0,DL/DL/2/D,PHL,6.0,,DL,DL,2,D,PHL,,71.69,314,438,75.27,5.00%,0.006325798783190298,329.7,438,Cascaded,2027,329.7,438
D0,DL/DL/2/D,PHX,6.0,,DL,DL,2,D,PHX,,65.16,505,775,68.42,5.00%,0.010173657278697772,530.25,775,Cascaded,2027,530.25,775
D0,DL/DL/2/D,PIT,6.0,,DL,DL,2,D,PIT,,76.37,181,237,80.19,5.00%,0.003646399935533261,190.05,237,Cascaded,2027,190.04999999999998,237
D0,DL/DL/2/D,PNS,6.0,,DL,DL,2,D,PNS,,84.38,162,192,88.59,5.00%,0.0032636286715822557,170.1,192,Cascaded,2027,170.1,192
D0,DL/DL/2/D,PSC,6.0,,DL,DL,2,D,PSC,,96.43,27,28,101.25,5.00%,0.0005439381119303759,28.35,28,Cascaded,2027,28.349999999999998,28
D0,DL/DL/2/D,PSP,6.0,,DL,DL,2,D,PSP,,53.57,75,140,56.25,5.00%,0.0015109391998065999,78.75,140,Cascaded,2027,78.74999999999999,140
D0,DL/DL/2/D,PVD,6.0,,DL,DL,2,D,PVD,,67.12,49,73,70.48,5.00%,0.0009871469438736452,51.45,73,Cascaded,2027,51.449999999999996,73
D0,DL/DL/2/D,PWM,6.0,,DL,DL,2,D,PWM,,83.33,25,30,87.5,5.00%,0.0005036463999355332,26.25,30,Cascaded,2027,26.249999999999996,30
D0,DL/DL/2/D,RDU,6.0,,DL,DL,2,D,RDU,,69.39,578,833,72.86,5.00%,0.011644304766509529,606.9,833,Cascaded,2027,606.9,833
D0,DL/DL/2/D,RIC,6.0,,DL,DL,2,D,RIC,,84.24,155,184,88.45,5.00%,0.003122607679600306,162.75,184,Cascaded,2027,162.74999999999997,184
D0,DL/DL/2/D,RNO,6.0,,DL,DL,2,D,RNO,,55.26,42,76,58.03,5.00%,0.0008461259518916959,44.1,76,Cascaded,2027,44.099999999999994,76
D0,DL/DL/2/D,ROA,6.0,,DL,DL,2,D,ROA,,92.86,26,28,97.5,5.00%,0.0005237922559329545,27.3,28,Cascaded,2027,27.299999999999997,28
D0,DL/DL/2/D,ROC,6.0,,DL,DL,2,D,ROC,,45.28,48,106,47.55,5.00%,0.0009670010878762239,50.4,106,Cascaded,2027,50.39999999999999,106
D0,DL/DL/2/D,RSW,6.0,,DL,DL,2,D,RSW,,66.04,459,695,69.35,5.00%,0.009246947902816391,481.95,695,Cascaded,2027,481.94999999999993,695
D0,DL/DL/2/D,SAN,6.0,,DL,DL,2,D,SAN,,70.71,461,652,74.24,5.00%,0.009287239614811234,484.05,652,Cascaded,2027,484.04999999999995,652
D0,DL/DL/2/D,SAT,6.0,,DL,DL,2,D,SAT,,78.69,373,474,82.63,5.00%,0.007514404287038156,391.65,474,Cascaded,2027,391.65,474
D0,DL/DL/2/D,SAV,6.0,,DL,DL,2,D,SAV,,72.66,194,267,76.29,5.00%,0.003908296063499738,203.7,267,Cascaded,2027,203.7,267
D0,DL/DL/2/D,SDF,6.0,,DL,DL,2,D,SDF,,79.27,153,193,83.24,5.00%,0.0030823159676054636,160.65,193,Cascaded,2027,160.64999999999998,193
